SVD_1,SVD_2,SVD_3,SVD_4,SVD_5,SVD_6,SVD_7,SVD_8,SVD_9,SVD_10,SVD_11,SVD_12,SVD_13,SVD_14,SVD_15,SVD_16,SVD_17,SVD_18,SVD_19,SVD_20,SVD_21,SVD_22,SVD_23,SVD_24,SVD_25,SVD_26,SVD_27,SVD_28,SVD_29,SVD_30,SVD_31,SVD_32,SVD_33,SVD_34,SVD_35,SVD_36,SVD_37,SVD_38,SVD_39,SVD_40,SVD_41,SVD_42,SVD_43,SVD_44,SVD_45,SVD_46,SVD_47,SVD_48,SVD_49,SVD_50,SVD_51,SVD_52,SVD_53,SVD_54,SVD_55,SVD_56,SVD_57,SVD_58,SVD_59,SVD_60,Company,Sector,Quarter
-0.2699542571608345,-0.26756877043690813,0.018356140366728134,-0.04545640274951353,0.3188297253300199,-0.3971239461200108,0.18080378782621848,-0.3050817729814231,0.02267389452237215,0.017281722314843644,-0.07292067465610974,0.01117256504523251,-0.014049386712717722,0.004827329072924619,-0.014181911235326023,0.011000106973804522,-0.0046381946155338374,0.009743113614267135,-0.0008525953708030906,0.0003986493218604009,-0.003122369389250125,0.006324505827396076,-0.0011743395298843154,0.0003030743312767335,-0.004995508385076729,0.0007139766249274609,0.0024330481070795056,-0.007211701838752277,0.0037055431619224953,0.006683182722431422,-0.00297761037151517,0.0021333311951115424,-0.007611890567885352,0.0006615070436057485,-0.00024561366165610886,0.0021882823387347717,-0.005639404156398349,0.003930040421429109,-0.0046709836940439274,0.012383788799765509,-0.0022912629980796407,0.0035987134833398637,-0.002836775689994513,0.006512339595590281,-0.009971524223169733,-0.008157361663599693,0.0074212344354568915,0.007128723583467078,-0.007774144918109122,0.006743328623193821,0.012982840563968652,-0.006705285632205243,-0.004261695235201325,-0.0014447552566704597,0.02031503693947761,0.006984782453091029,0.0014019031966144059,-0.007442424818897165,-0.0015994665040620201,-0.006126701452959506,Delta,Airlines,Q1-2024
-0.30118698366916435,-0.2869778184276453,0.0016946459241852384,-0.06916870711526796,0.3622850129090826,-0.4589677638124514,0.2088165781174845,-0.36604735409187156,0.04642789105133893,0.026284074016430955,-0.08015776075374975,0.005456897476418854,-0.00878869682370195,0.013595081027881165,-0.017825951905702412,0.009077828620331385,0.0014530999345611685,0.0019979362111592043,-0.0027540450519530912,0.00464016166966438,-0.002724872704570392,-0.0009392116814388002,0.0017967362177310783,-0.004586438992591209,-0.0052927349177176435,-0.005590432021204075,-0.002347996217219409,0.0063721197313710886,-0.0032765908864372645,-0.00741298016147017,0.002204985275021539,0.0011247685411966955,-0.01425023015203545,-0.008550411181544376,0.0021393200968860683,0.0008463965599430286,-0.004658587403198972,0.006459933369540783,-0.0057971820635589755,-0.00028221946089253004,0.0053165580630587924,0.012148474367908314,0.004350125618956369,0.0028240843776423143,0.002701279588757378,-0.0041363338621523875,0.0009599020745090076,-0.0013124772842295794,-0.0019183090178513972,-0.005217158234973784,0.011217280765636526,-0.010300883650567088,-0.00490701367483037,-0.002478790943257613,0.004656411358588365,0.0012080381178678676,-0.012432520152635853,0.006409649151397784,0.005215040214245904,-0.0008468203301480288,Delta,Airlines,Q4-2023
-0.28764942068224836,-0.30879932136727284,0.010359870746188589,-0.07435112054856893,0.40803791324131183,-0.523845516745805,0.23469579548597228,-0.4297967470667514,0.04630389595788991,0.03263277971434057,-0.10246710826401965,0.007952310941215538,-0.015445605462813044,0.012912696510014646,-0.02230640333585683,0.013867829550236922,0.006591203351777317,0.013783207786784407,-0.0017455918180909946,0.014502664798247248,-0.0011466303934579277,0.006522741138857304,0.002428000921943691,-0.0030682585463202607,-0.0011948258294728097,0.009018815403274082,0.0015324217916762098,0.0026566915412709444,0.008919351147927586,-0.003990769620666144,-0.002576004292623772,0.0054035373125604375,-0.0029754952176263057,0.0066494164445225845,-0.009374326383224907,-0.004133396769724195,0.008371038299526963,-0.015984155797095615,-0.0009146078759382009,-0.020904446496550426,-0.002055942825111749,0.012280014251482039,0.02273730532123522,0.015455823974122955,-0.004761817707059121,-0.0053951989790985535,-0.008733636352207606,0.007321710718569966,0.012339023564846428,0.004692493803280222,-0.02080015996254919,0.01692531520788162,-0.004966264947761924,0.009242133407733024,-0.019380625787703592,-0.004583477550406281,-0.0025538992063308466,0.006547615125819331,0.006720214124472458,-0.00037038922858757974,Delta,Airlines,Q3-2023
-0.27113585376601834,-0.28223243825540173,0.008133044711309795,-0.06793631424414566,0.3520577262118713,-0.46288187177644996,0.19071316265220195,-0.36704060493571294,0.04060552766084803,0.030814619286010324,-0.09085586179686447,0.013152310341175347,-0.009711306275918898,0.007502181693372475,-0.02259187349435465,0.012090763894141366,-0.0026955882476701696,0.005466601122867369,0.0004479163968499044,0.0018949768099115396,-0.005932212442642359,0.003544598263615974,-0.003486088414243679,0.0032359069925697115,0.007686658867795166,-0.02003018018796116,0.0053983989639130115,-0.005709545086367251,-0.011613090253544723,0.0022484967195094525,0.005052834150386053,0.013379518147880739,0.008904234404065596,-0.00355238493734699,0.0012261306157472834,0.01645015002809235,-0.003600135843799862,0.013914834081862233,-0.007735526684638686,0.0025395586344988614,0.025243103836800805,-0.0016819601036504824,-0.0057582829269045375,0.012266982014057654,-0.008934559123805282,-0.015206413270659752,-0.0018756724386214216,-0.009773244420945649,-0.008200922382838956,0.0015586322573657473,0.02388690064609261,-0.001672803569282302,-0.005656802443401277,-0.00927988426520672,0.02423522764045297,0.0020232981861320843,0.006490841615653731,-0.005863995104627692,0.01666571173882218,0.024576961103723798,Delta,Airlines,Q2-2023
-0.294312526922266,-0.3104058542753653,0.01584200240869791,-0.06562354112659974,0.4121778628504677,-0.538442677247085,0.24362961512178047,-0.43616516678373696,0.04434017965769233,0.037839274550255236,-0.09958970886406558,0.005015049207611844,-0.008926574268153402,0.010641103176670585,-0.031103538377510866,0.012262847980698398,-0.0036288860214542134,0.00894516745864324,0.00020279183170235262,0.014480397018352012,-0.000516766637146165,0.01022506003860578,-0.001001698064205892,-0.004470592320544686,0.0005066853002284512,0.02878266518729611,-0.013728510543440257,-0.015839718020243504,0.0026480123641972894,0.002853347800233867,-0.01465368242911786,-0.005499761495789801,0.001012763931712805,0.0029725892104784588,0.0012034436012216068,-0.0013240878793406026,0.015682624511386,-0.003952259396677151,0.004636015958746154,0.009824017404983643,-0.005271847589390728,-0.0029451562695381067,0.0003638616841372481,-0.013975204104504521,-0.015532528589913453,-0.004568013551046238,1.311436855256843e-05,0.004598148291370525,0.013739021407434637,0.007340572832529623,-0.009948461057155094,0.004729630526845559,0.0019035199084128504,-0.016366195922841647,-0.0035756505498127666,-0.012219655853906537,-0.01964044851863065,-0.00715007640805155,0.00427268307984759,-0.005441740883659258,Delta,Airlines,Q2-2024
-0.3382652061029447,-0.31336387800978427,0.007075841207348706,-0.07831124488702795,0.424411618304801,-0.5237186942027412,0.2274566941260549,-0.4367341061176759,0.053111699750104616,0.038326774967651245,-0.09988230000762773,0.018282195673422503,-0.008177850944925394,0.013142823897438522,-0.03213031262272889,0.010413123650334286,-0.006392429964545993,0.01348260425562011,0.003534103279380593,0.020139931992845833,0.007728434828816601,0.005351411367083508,-0.0014914805100860466,-0.0001780630815796785,0.003920454555001282,0.03579939125506739,-0.0010791399302764397,0.001394095787456655,0.013766830161183321,0.003669156336249285,-0.012342079141846006,-0.013236968606547956,0.007564620293539746,0.006473191784521329,-0.005923666690228648,-0.010821122009254574,0.014745393664717263,-0.010239632256407033,0.013877024671528574,0.0016969293734703768,-0.013875402537514098,0.0009458011334555291,-0.008743051671852497,-0.0003036545239813949,0.018581394347103923,0.022517539501987628,0.004930127082070712,0.005804373802404856,0.013028589523556112,-0.0007986641733909924,-0.0287602917286694,-0.003045046980948614,0.015173247249030256,0.02299497295537762,-0.0011438588099927948,0.005731326115642586,0.01205783061238142,0.009627187630653176,-0.02664018240953948,-0.013908271293561248,Delta,Airlines,Q4-2024
-0.2918589386869404,-0.2899653573720315,0.01482837734258774,-0.05955443824689834,0.35533183859155637,-0.45836554363929916,0.19680093503835855,-0.3578948474861317,0.032437514058507935,0.022885414061836414,-0.07870722997292395,0.017126927550726728,-0.009785014045189827,0.006356459460991828,-0.016491709876198357,0.0055805089898979,0.0035318010963492916,0.006310615698371645,-0.003430269327866024,0.0017852674651748324,-0.002506516726252065,-2.6062102054839604e-05,-0.010065936473023528,0.013349689696667767,-0.0025981842582297773,-0.0500454933997306,0.017392172404400774,0.008648715824198164,-0.018254597182476046,-0.008748259983913568,0.02019675875543247,0.027750641746559605,0.017084104636558958,0.002335312290512607,0.0009014666124322452,0.024902548179510677,-0.025643856540115396,0.012967628211856732,-0.009926786458144168,0.004984208941861724,0.005578730261104721,-0.0044927484742386175,-0.007141919709746546,-0.003483249906271893,-0.00010810798391692396,-0.007540826207164341,2.5993775258960405e-05,-0.022718499451213067,-0.02320122918511964,-0.00803917894609914,0.04320539737651664,-0.010790321336988578,0.0005881605508946946,-0.020418371807940816,0.024706983470440508,0.00804423458799015,0.00986246230155121,-0.005053071859390273,0.01308145663173968,0.020947358504047074,Delta,Airlines,Q1-2023
-0.3071742122390098,-0.30905247088157656,0.013117964369925432,-0.0849139874006996,0.4145175507499121,-0.5136192131323744,0.22848745433995793,-0.4286402954651332,0.04497816018098957,0.039900443113058584,-0.09027631785118713,0.019807928833110975,0.0017389701292598286,0.0026108504188499834,-0.02504561908274343,0.009480841398444738,-0.005659100228284653,0.011548106882781144,-0.0019505788655776518,0.0070137129073763495,0.000928976279326216,0.003885860484139423,-0.0027139148057298305,-0.009070709547404176,0.008682978979357344,0.03253800235791407,-0.01619982397538468,0.00276182322231752,0.01545630542919356,0.0032963973035775754,-0.005777674963704777,-0.01715362469040715,0.004233340290195776,0.0031937066814997396,0.014578374353325815,-0.017822274960848945,0.0008651771963806835,-0.0051290835998724655,0.012841489207468559,-0.00979094677198167,-0.00910233724397311,-0.014862809047360058,-0.004182853709834838,-0.022704864296624612,0.01110508197446281,0.018212819537276236,0.0015767401034423576,0.0023239675476082284,-0.00288871087840189,-0.006330461415590968,-0.023062451335489807,0.010099560140471886,0.0038047500260876463,0.009671004509361356,-0.03502925716344319,-0.008123742791908202,0.008147300103523767,0.002051955285174367,-0.01613204124173295,-0.02082377847339329,Delta,Airlines,Q3-2024
-0.46450343606856215,0.18099348846812202,0.0944374457929728,0.10622528786509618,-0.17354003380103736,-0.1597293055224322,0.03805959523830485,0.10974804196973316,0.09823496045162217,0.0694311502337443,-0.14112235128092987,0.002216091856720131,-0.06502190822753347,0.05021671988410495,0.020342305059823675,0.001276845498372272,-0.4959743343538568,0.12534514580339245,-0.05423432798296474,-0.0199965409107627,-0.038072760187375876,-0.04227441290461382,-0.037093579255908025,0.2468658785178123,-0.09980836921414184,0.001898950677196054,-0.039077485543310274,0.02947151508369085,-0.00019334910118286267,-0.021659539274513886,-0.020764544891672912,0.02549609408133535,-0.04884269060332384,0.1296784809094028,0.02573858378256337,-0.034680768014302935,-0.007073381646905878,0.03147357612680021,0.030167483969493373,0.014697993522205709,0.056848615622428544,0.006436985208841383,0.10479427052308282,0.058643620008070774,-0.033068985826347395,-0.022271739694901958,0.0512580296199138,-0.12200628101572336,0.053497851542743995,-0.02467105801421735,0.07435033948629445,-0.06254558282558113,0.057929304261543885,-0.093849776322471,-0.021145533121149352,0.041964968332748605,-0.06150268715373862,0.007272582308255757,-0.04270247620826621,-0.04198001534211139,Intel,Semiconductors,Q2-2023
-0.48862078960821737,0.2570157918472842,0.10139096565996636,0.112992656503731,-0.14622430703037245,-0.14133428281093732,0.016693573690351442,0.07081235317992832,0.04348165218509058,0.04492388955366572,-0.14269869126509593,-0.03816243594309625,-0.04402760771351793,0.03731733749022384,0.013277124470250729,-0.0031682933829055714,-0.47500219410074895,0.14745954901845096,-0.03385252755604649,-0.03210995121256521,-0.020490136432892502,-0.019442736133285652,-0.035036631666228564,0.25062353952698324,-0.07550962201873354,0.018537713919865865,-0.024448973070153646,-0.01775148874245588,0.06446092751805141,-0.0009264210488655707,-0.0013450610798034235,-0.027836665130487125,0.06242824576112967,-0.008010930910506711,0.008592310095972146,-0.09050307526244565,-0.11303134666075794,-0.05661256622159422,0.09564470639961628,0.0059228446741605555,0.031196645744807044,-0.06257447650151302,0.07265568171794687,-0.06947421110803005,0.003930467983971907,-0.07715887064162542,0.0010782824470966818,0.040294193592039416,-0.029077709954181075,0.05127672428835944,0.023165499432609905,0.007513131532309518,0.040970075991472614,0.04818911072023774,-0.012133894082110408,-0.042790369598948746,0.011864828283238028,0.015707454949524097,0.050212818075286304,0.01616943102559261,Intel,Semiconductors,Q3-2023
