PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,Company,Quarter,Sector
-0.12293918743048557,-0.03605224343472847,-0.1216955053071635,0.10063826093282488,0.0110217981618864,0.027023702213166537,-0.2996956421492119,-0.19684867872566858,0.43258829784217295,-0.10598913801940733,0.2928957320434504,0.3904161417447646,0.025847391675802734,-0.09843464768572287,0.08965181170005791,-0.001900487094040391,-0.07159938495338018,0.01651844444567597,0.03203743573976212,0.014240498688319626,0.0646523555256105,0.1665690312373019,0.028051920402413662,0.009508888068327438,0.05000429638874971,-0.03313286081806645,-0.02793504688473998,-0.039148515826769516,0.07710852559181447,-0.06221013526391112,-0.013779408268562549,0.0062474086223833145,-0.04574286883505931,-0.07264400783406788,0.047447404047299045,-0.042865830325159796,0.03845729850668984,0.07661050451793126,0.05885520331279552,-0.02887692585787824,0.049175795450216706,-0.0473063964168823,-0.010172785422681246,-0.057696133854218734,-0.008688165089456825,0.012895452798314264,0.03378926353193494,-0.07813790006348095,0.0045048024776764214,0.010316121555217042,-0.036651990816851526,0.014772937508122362,-0.022824786805179187,0.023329971044000787,0.12532104827498602,-0.08276378155501742,0.019640594270453744,0.007545301040361568,0.021658549160829176,-0.02147771091783483,3m,Q1-2023,ConsumerGoods
-0.15211473408701812,-0.06611176272838666,-0.136915359867053,0.15005177196601824,-0.003384343307868075,0.05050160123033631,-0.2565610016219021,-0.20854970341474194,0.4319201971272369,-0.10746669896253397,0.2924655595469542,0.37880407641846486,0.02236271053975021,-0.1175557475879806,0.09682982487542977,0.005145732420785222,-0.019084702536931803,0.033749114627525174,0.030177289103678537,0.0019144931855764823,0.019572462290451523,0.0649778074080618,-0.04785589806695174,0.022932519138495366,-0.005920930700895963,-0.0058352876974767,0.0272709583123829,0.018418797466296603,-0.033786591294196346,0.08923476115001272,-0.004820138178228815,0.04087235536959101,-0.012208313978806104,0.09396137517059679,-0.011571279371538774,0.07715009489773968,0.04668940956075171,-0.0818607994246796,-0.04073957718906787,0.0654259180894466,-0.06077012827667843,0.03320519942246593,0.015308824619991654,-0.005744369685915994,-0.09652645290775178,-0.05502920117750891,0.04871877976181707,-0.005771804091193623,0.006058394387915179,-0.06932391280166136,0.08896263550672967,-0.03629680337974155,0.028644579819449716,-0.1123890411654968,0.024082165534243125,0.05101095561367757,0.057841539199214344,0.04775034369832885,0.04609480094630676,-0.04073509974355793,3m,Q1-2024,ConsumerGoods
-0.14142618858000724,-0.03930401827313018,-0.14623831557381245,0.1470982126771111,0.013565395091607665,0.016135378033150682,-0.29049255525690376,-0.20753148432121907,0.4411472705354931,-0.10775453509387627,0.31550386578778716,0.3837347871891005,0.016622563105575215,-0.09058883916385597,0.0973058003802403,0.025363611575049357,-0.05375455985815457,0.044639086612168144,0.016295157269035642,0.012080934074280347,0.05753737172009357,0.19490041956417328,0.009653202649493167,-0.002613538183972169,0.04388302558982318,-0.022100910946799484,-0.045327891018524455,-0.018778548431813723,0.009829986410279509,-0.04037827149956922,-0.0011045687091464015,0.056459200050618545,0.026888216283496788,-0.05590694754946983,0.06608693938849594,-0.006509258525117171,0.01556553931371238,0.0701909190049074,0.06254297399917597,-0.063737424088889,0.011611297089080855,-0.021589604462883657,0.03419836809406967,0.010449101020382807,0.018145659722362824,0.030180423565791273,-0.03177905028107779,-0.03951635243989601,0.07270602258982446,0.0098842742664583,-0.040226840142994234,0.03998243771965377,-0.02968877558988723,-0.01688561529551958,-0.002715980447496576,-0.02358788962407745,-0.018597615296105898,-0.03176918741733165,-0.027343150950622137,0.02330391280774097,3m,Q2-2023,ConsumerGoods
-0.12060998624286522,-0.134638874140512,-0.09530675337160564,0.04134323828280313,-0.008204513521978037,-0.006942635722847632,-0.21752140433746,-0.18373308764520407,0.3596272490699872,-0.04564915280926347,0.2171925801391944,0.2885704520837823,0.020006154626186275,-0.07734859443122448,0.07252979872526134,0.009200722370533517,0.017558387227408996,0.038370389804178395,-0.014877141098335734,-0.020507931654269777,-0.11362863323132133,-0.31858387552395123,-0.04992859311577079,-0.06783207990427056,-0.11589527345177497,0.11409334532974096,-0.055817666908070364,-0.007507922542479367,-0.0644941595197394,-0.020614473772985042,-0.022531014362449236,0.21174594205194067,0.16400527740771975,0.03772630458467432,0.06192903156017224,0.13466306155972732,0.06086726802467279,-0.01696144525162789,-0.023673893838009823,0.04360910975969107,-0.03304419159507215,-0.03246276840742654,0.10412455781678351,0.0879944460549391,0.05824145351971501,-0.020221891507053655,-0.050267863147447266,0.07524892212905814,0.022647135344168803,0.010987997766527011,-0.024390032770498653,0.008170455527621686,0.008275563533183147,0.011899747489574519,-0.02366345829032813,0.005555694074166345,-0.08560040915920912,0.017778960229027606,-0.030386726164595288,0.007452447681851927,3m,Q2-2024,ConsumerGoods
-0.13590623185969203,-0.056404665290225864,-0.12336485173893486,0.11036966032036521,0.007431909370432808,0.015296457242519039,-0.297626915458936,-0.2094352785730119,0.45963325208490663,-0.10522656702198882,0.30857747470354324,0.40366756828276495,0.024460114910910425,-0.11015670487585515,0.10352886559383438,0.03869097689283002,-0.0395666319978673,0.047075518516999204,0.016900042131509585,0.0006128459365070799,0.03626832634120312,0.1410747899363573,0.0019947750636137426,0.00251717797116779,0.014300293315142324,-0.04573393388383828,0.04543521856332908,-0.01763770863364838,0.025049590668891272,0.023134958038925887,0.02202621403874883,-0.03310780306145753,-0.02863294137791549,-0.03283939878899935,-0.02063499106008474,-0.010189964739258798,-0.03419923511594568,-0.008513298854613036,0.01693447568869841,-0.002717069244290551,0.007448464508351925,0.007763018191280608,-0.01480233343283153,-0.0007184575447309581,0.024501630980110045,0.04910688544929436,-0.020547922911833456,0.019176918860496897,0.033486782531715616,-0.03489501040280661,-0.0006454589289448075,0.02475028597624244,-0.04644035855147025,-0.01915816091437839,0.01524498155030542,0.055474772463052054,0.010648412028204105,-0.012308856385645243,-0.021912970308573032,0.07525607983371793,3m,Q3-2023,ConsumerGoods
-0.10753016901551347,-0.15795112856434612,-0.05040573498175585,-0.03604513990286993,-0.015026187931411856,-0.036098800825520694,-0.26148241496284874,-0.13834916399648606,0.315622819049299,0.0005204799353687385,0.15402887635837553,0.2586564484287456,-0.001297184019518993,-0.09351885901041472,0.06928009502434962,-0.028399722704762403,0.01997032849359533,0.044556416631762116,-0.05494395130416165,-0.02338260499388106,-0.16500953566261942,-0.4026617598504394,-0.010256987808147327,-0.03283760934134197,-0.11892615661268408,0.03325689814341743,0.054720196987999056,-0.009761132270984721,0.05904919641952529,-0.07847816242436399,-1.4849657842241682e-05,-0.07152886047242775,-0.052195037348450386,-0.129242166096909,0.03188702601665746,0.008725992801413288,-0.05149592921805367,0.027702455511251008,0.006689239958076798,-0.0021278925032168438,0.04278306417833421,-0.044256815680177156,-0.03313744564506145,-0.08445052346159679,0.0727738012331979,0.135149804553068,-0.01834778129922102,-0.010543930273728871,-0.08212580666599104,-0.00821740878092962,-0.006194635693307128,-0.04882248973064844,0.022684053564696216,0.012871766709475787,0.0017508218218298672,0.024295783216962425,0.04395496953979374,0.04180814761643181,0.04523811209241435,0.021314407412296777,3m,Q3-2024,ConsumerGoods
-0.15477838253510173,-0.04547192172504405,-0.13382031797930014,0.16187529799578435,-0.0135263462251285,0.0362320110279228,-0.2312797907932369,-0.1945338107288638,0.41335258402216274,-0.11027881020520344,0.2980134856198274,0.37674866772219706,0.029544153711103277,-0.09077010662770647,0.08200828015833912,0.02519194677038803,-0.03820227180028945,0.025210082330346058,0.03772386473464513,-0.0012545954090583172,0.09017474016097567,0.2738431328978221,-0.042746089269243254,0.02688406433013165,0.11842268852351272,-0.027940934133450324,0.03530335566103616,0.0225640930008855,-0.010790989996754279,0.07423867690470956,0.01758821775123082,-0.029048333162665287,0.02398385441750657,0.07645068634167372,-0.13186692084674972,-0.05411767176896262,-0.03118837418292402,-0.05358129976383108,-0.07090932026276389,0.03105284887115409,-0.0014128541331067364,0.024300260534854186,-0.02978364172275934,0.03939088496293864,0.055512997016952115,0.009022686654351918,-0.009000684401801396,0.08109571966084082,-0.10506323243676695,0.06828520563919312,0.0097121052130024,-0.045927612829339166,0.07093935324509974,0.08300365045007754,-0.13254176999420172,0.004753883456616918,-0.04835611663400746,-0.01898126664492644,-0.0008942486527860217,-0.03491516847163607,3m,Q4-2023,ConsumerGoods
-0.12255188458022667,-0.14866824704512696,-0.09161738303281129,-0.006674737996991469,0.012730094059137293,0.007155545211361631,-0.25140636635969105,-0.14659213904739732,0.3511529335916697,-0.01671295061377468,0.1962622242294596,0.2552355128708237,-0.02423377297611155,-0.08336013562387709,0.062113386774095454,-0.07053394238185338,0.00820573857186226,0.03503591734175559,-0.027078538487077464,-0.009148907669851481,-0.12705723825772883,-0.3210903875353863,0.005034193140473868,-0.07860618282389399,-0.1711632900549932,0.007681446127996851,0.06450177602892167,0.07576253175583941,-0.08629796943096878,0.009944535608614344,0.040995089625037985,-0.20642817930574137,-0.08169696124374122,0.06181208869962907,-0.03261571937490623,-0.07799879536707154,-0.05188985681042106,-0.06122341066905749,-0.02517425985723814,-0.06077482766723599,-0.026529327225176466,0.04316699101007744,-0.09368682768675257,0.004477135229049838,-0.11252487261976894,-0.1376596883761417,0.04552795149162453,-0.029484613252012057,0.03428057888268527,0.011777327684894279,0.0060935946559101065,0.037685119731576185,-0.023327441223319593,0.021509883560323625,-0.014893243456080282,-0.04171709206325111,0.007238809277049337,-0.04828991584124645,-0.027074564988478756,-0.03182160892610293,3m,Q4-2024,ConsumerGoods
0.4319870024617753,-0.027571131558488324,-0.19286933987853302,-0.025251319220087387,0.23252190400746864,-0.07731663472836707,-0.19716360956673643,0.11937457059178146,-0.14596664873935813,0.1407411838573666,0.20149932169947674,-0.13256892228449532,0.096457469530356,-0.20215784535029974,0.10404611109890101,-0.019082883652314503,0.22384918707171952,-0.017607843463115207,0.05620249546175251,0.0032640056628822282,0.022015817988900475,-0.013805528392261195,-0.02540841708372273,0.012338622546177333,0.0159154793432697,0.07263359013760039,-0.032173478825008664,-0.010546662548324957,-0.008470087133296883,0.027941583894534515,-0.0189619379057628,-0.016372923581535824,0.08946208535232994,0.07679397817849101,0.0478944164180124,-0.019574590839564067,0.03876232606711306,-0.042302890703995275,0.025957458073522104,-0.0014269070966038302,-0.02914535156402499,-0.06865486753879958,0.005115215429547965,-0.010673537179592464,-0.07780887525056623,0.0836324664491558,0.03913649308217403,-0.04189093198001882,0.016312073120684695,-0.01373238533752012,0.011982615899848129,0.002740544539982485,0.004184518854483615,0.010002181492317765,-0.018698248520490263,-0.002035078335239569,-0.05360256956559092,-0.04629681483267441,-0.008512009882443248,-0.02287347792811477,amd,Q1-2023,Semiconductors
0.4181316454272927,-0.015404495128242005,-0.1775257661843917,-0.027245374622013235,0.23254640689827752,-0.09121785568285175,-0.2105727832848536,0.11555048894331145,-0.15085836250824236,0.1610678088038084,0.19821292945324834,-0.16232495139750858,0.115875199130152,-0.18928476616526635,0.07732556956538035,-0.030406240050707502,0.28493229122719527,0.009638259442187252,0.013895254077291046,0.012822177402980198,0.009067478623530575,-0.0019578277785131074,0.027858959391336764,-0.005233950909172272,0.01766346806100075,0.03445811038099582,0.016922596387489573,-0.0049591613785782635,0.036427389258541575,0.02768390152958484,0.024897355171905926,0.003694626293561916,0.01991434197643315,-0.051818766088466556,-0.02911225576399302,-0.031448741807769916,0.017833633030934184,-0.025450359020096694,-0.009169861759656008,-0.0037593162140993172,0.00948002180257481,-0.015358581631222909,-0.03512432862368784,0.002098113781846479,-0.005892402468001682,0.048091747965935974,0.010015321667200634,-0.008304059664627939,0.012626579968834603,0.03644511103904321,-0.015014154142574272,0.010928919893204428,-0.023978722039176434,-0.03738976423231624,0.001151452382019931,0.03017130970080634,-0.02933992777136331,-0.02385271979896454,-0.0019868153483493345,0.01954807407955116,amd,Q1-2024,Semiconductors
