PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,Company,Quarter,Sector
-0.10956658816105898,-0.053577164672489345,0.14973366962369217,0.026267497799405234,0.03483257207532764,0.010632812501570929,0.15289168058656827,-0.24444636745980963,-0.2683040653648046,-0.1453461071395402,-0.2810079793498294,0.4123005785407028,-0.36556086695923096,-0.012173164889218876,0.028240352154434305,-0.20433271723306273,0.031442998380401085,0.03219646692599004,0.01655825048954553,-0.08924249670237176,3m,Q2-2023,ConsumerGoods
-0.08146458526047969,-0.11745099799878712,0.02041296629127179,-0.060664244775383444,-0.015316728968429732,-0.02946210960981335,0.11895927517321303,-0.18888309737320466,-0.16699539470077843,-0.0277911911557581,-0.16678769648264974,0.28127207941585614,-0.17982425077154626,-0.00432868552572284,0.015613763973320139,-0.15320825724016596,-0.014545133975854082,0.06263130291034015,-0.012439415227276224,0.23910972667012365,3m,Q3-2024,ConsumerGoods
-0.09486996397343815,-0.047545328235102526,0.12473726344930193,0.002848627258036072,0.028543633083715075,0.014460969835971695,0.16368221238754332,-0.2371631699056543,-0.26923961420734,-0.1392794637569366,-0.2662540263187831,0.40494641975885315,-0.36686763889280055,-0.02026030156107169,0.013651444505255345,-0.20780832728786744,0.0403507698677765,0.008612796200065921,0.02406766290815686,-0.09038845609989644,3m,Q1-2023,ConsumerGoods
-0.12609365580594487,-0.05955622255521282,0.14600941670735182,0.04300307152221972,0.013606147786309804,0.028979003468531887,0.12300624051691131,-0.21434943978674684,-0.25342260903264074,-0.14333018383328097,-0.27094818607819027,0.39204215655780883,-0.3668728384721723,-0.003931205369426663,0.01667458466870316,-0.1982111424147663,0.0237966872342104,0.02104868604447674,0.03390305759717616,-0.10020310808856485,3m,Q4-2023,ConsumerGoods
-0.107642867798701,-0.0674560323562867,0.12456456812503802,0.009414549873153552,0.025116808783129736,0.010246476881343471,0.1553868922867554,-0.24468592734174935,-0.2788542646003024,-0.1393797300997462,-0.2831055170257424,0.4190499893326589,-0.3740537934681294,-0.0016386914113033046,0.027514252066757346,-0.21975499783982563,0.023463794888122856,0.038038967825560474,0.026382740246281892,-0.07050921261215955,3m,Q3-2023,ConsumerGoods
-0.12088141134445338,-0.061403654242390075,0.1387684316525767,0.032105876666170985,0.021186174983373645,0.037130617116485354,0.12456318987600187,-0.22544512740795347,-0.2545771201934307,-0.1379335110733781,-0.2726493223033873,0.40167285338024816,-0.3601625149679857,-0.005432261843725051,0.017399369566335254,-0.22438011284921858,0.01641828730521554,0.04486745446296848,0.03366139155812243,-0.0622876805340649,3m,Q1-2024,ConsumerGoods
-0.0914857648183655,-0.11052604587223669,0.05646448214962689,-0.052518216062483095,0.01221576602330567,-0.005664438548913041,0.11459507388574537,-0.183953591134489,-0.18300748613020876,-0.05519150468473751,-0.20344391559116656,0.3036786505733012,-0.18648894332946084,-0.020584287620079682,0.0073285718048775855,-0.14594661738111867,-0.007930840738190675,0.06460567310873506,0.00042647652548966113,0.21271363161247414,3m,Q4-2024,ConsumerGoods
-0.09047806165096096,-0.11690545132112354,0.08252537700756424,-0.021655120964825806,0.0012270152295885677,-0.00514497354966889,0.09664161962676807,-0.205656143584897,-0.2053630450331359,-0.08241957381729881,-0.22248386748762436,0.3280281090316443,-0.26984709816359964,0.0016870569844255818,0.025708384071819856,-0.16363782551896833,-0.01030655229909171,0.04960113753364937,0.018366492780715598,0.1079137568707295,3m,Q2-2024,ConsumerGoods
-0.2369186492315348,-0.2090094944563811,-0.04196003785977327,-0.1439289216359848,0.28114199447464516,0.5371510378729738,0.01904145024956179,0.005068596861497874,-0.08840037179219927,-0.1212523613568323,0.1494432498444553,-0.08155850501908522,0.04593639594906976,0.4180155168747078,0.2661773052836425,0.01701136881384866,-0.024326896795802005,-0.028999690092292807,-0.006524650951388461,-0.007321287818859819,cushmanwakefield,Q2-2024,RealEstate
-0.24680438655433234,-0.19319674586430524,-0.023545854402640468,-0.11194980640693564,0.2599527599833691,0.5115685711703877,0.027528721561001862,0.0026169524355404692,-0.08337128901127987,-0.12690567033497638,0.1390107925965596,-0.07270682539136322,0.028636619404453216,0.41066446748290153,0.25486383996587303,0.03266009770876299,-0.027448636000326612,-0.007469545106008545,0.006210341869151887,-0.00021791411932974226,cushmanwakefield,Q4-2023,RealEstate
-0.17547638451418004,-0.1973848865595864,0.0185325152705277,-0.10827564301488568,0.10761228989275382,0.2670938029290771,0.04083820892700766,-0.007024144148943967,-0.05938787244547859,-0.06016403256465173,0.04925731953404481,0.015016874607216185,0.0362621043827719,0.2608300675120175,0.15304016474456208,0.004568172553599949,-0.06792972600946691,-0.02537341607481152,0.006200576180719625,0.050366548747356535,cushmanwakefield,Q3-2023,RealEstate
-0.2384638548013643,-0.18983890830492625,-0.04774187610178347,-0.1398389836543596,0.2818981687403752,0.5323680228123316,0.022478900947184757,-0.0081442788061672,-0.0906318908269772,-0.12526503694149688,0.15339750353372097,-0.09695327371734258,0.05846384516228631,0.44979298072387686,0.27594535257875447,0.018080767116831566,-0.02216656960271592,-0.004631406807886549,0.0009589566805998718,-0.0060802153885150916,cushmanwakefield,Q1-2024,RealEstate
-0.24207610601045448,-0.20724322084723507,-0.04864261747528406,-0.13840176503352505,0.2665038229637332,0.5271831091879486,0.011349003872040296,-0.0058590529824675865,-0.09849644517289567,-0.11782202980871649,0.1498795540300247,-0.07353782267761202,0.054914762430442354,0.42885497259165506,0.2779102886769157,0.01623137383100576,-0.02094049850266812,0.008475485820461018,-0.002576551406618976,0.012259054112573662,cushmanwakefield,Q3-2024,RealEstate
-0.245874024984176,-0.20184782280491062,-0.02020656863241837,-0.13608646815650355,0.27597106452811465,0.5399599337251213,0.017469326683884713,0.004411886812765445,-0.09686665701789546,-0.12020699398116924,0.13768070336517532,-0.07836381931959267,0.04923159966382575,0.3996486159968324,0.25135803435944976,0.007753334496598641,-0.020332242732020757,-0.028167642054676215,-0.0035133519613631454,-0.015466689326677512,cushmanwakefield,Q1-2025,RealEstate
-0.243221635620929,-0.19062053306913854,-0.03206386554925879,-0.11993276761729874,0.27392475869691824,0.5327167646745065,0.01159112120775952,-0.0026081416578109485,-0.0993396231570525,-0.1296993146205717,0.1546477031057728,-0.08569489402981248,0.02961205749504277,0.41200725318836434,0.2792625032927743,0.025505050014916406,-0.0014149660177835421,-0.01122134353596877,-0.00596969177658067,-0.011258893384353135,cushmanwakefield,Q4-2024,RealEstate
