PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,Company,Quarter,Sector
0.33391389855084563,0.150626222298244,0.20739951123272407,-0.006256159263732744,0.18642607461904806,-0.02024533373796069,0.07066701400502773,-0.11666509016026867,0.011355950859180713,-0.13457186213907318,-0.005232796062336624,-0.04321185159749401,-0.19062711987563732,-0.04233137325130353,-0.041104938378942996,0.5390939576145778,0.02758958535572497,0.0552504910251555,-0.020155256260872462,-0.01503223769801657,0.0398529719263726,-0.002096479031608641,0.014216636444361585,-0.05124144107937654,0.08917578609733286,0.02244193371766327,0.009883045905668401,-0.06882291535489114,0.05579185291163025,0.016727387962532272,intel,Q4-2023,Semiconductors
0.23009260565365183,0.12767859176065402,0.20560038068427874,-0.02250861492157036,0.17071549559808843,-0.02260671654193282,0.06338549434423557,-0.13816988797153018,-0.009029995312913777,-0.13861034722709303,-0.02088446303294354,-0.02485802859201453,-0.1518316546649594,-0.05119557532503661,-0.04790639438664021,0.5848211555936792,0.05264795013684385,0.05273503406346084,-0.042396592682976166,-0.011322561958038454,0.024523199626942473,-0.0036603283457419308,-0.020542936222406067,0.007835832719032829,-0.19439910895289164,-0.0390696382333161,0.04760096705866679,-0.135034417032771,0.05091238620701052,-0.0014808988726068935,intel,Q1-2024,Semiconductors
0.24024385872892723,0.07896103143674232,0.25403889964556947,0.0378553028721749,0.16468831131632902,-0.02410839959445412,0.07750104801142582,-0.13244913281513038,-0.03334777834115263,-0.1505759066053425,-0.07488397917382711,-0.011810003121537986,-0.1374578749777356,-0.04543244437341563,-0.03624049622441014,0.4810586617277286,0.005633206587097967,0.04234011383238135,-0.015620595169097563,0.024093304352187882,-0.04670712861242612,-0.03789399889361929,-0.0323956762365272,0.09813062578204114,-0.2241438660670368,-0.07642101789218278,-0.009847079220946743,0.048412915254637146,-0.05936637984509791,-0.03832130196325507,intel,Q3-2024,Semiconductors
0.2740724285807551,0.11434668062716205,0.21355105683284478,-0.007855507860401376,0.19649018002695473,-0.04909715900927012,0.12443973088036356,-0.12965671962823438,-0.004093593820289196,-0.14316249046758261,-0.04991017705123488,-0.022257858671218128,-0.178411807233877,-0.03734505389013884,-0.033073080676037175,0.5151036776831357,0.02735513217062715,0.048920372204673164,-0.011094708870656113,-0.02274986564643378,0.04034232320638629,0.011488643851048178,-0.03116243435409248,-0.051153135685028925,0.26790113617056116,0.09180294355412025,-0.0034106341712882866,0.029373309309020674,0.0027480578828111496,0.0393480039643453,intel,Q1-2023,Semiconductors
0.21266157733744617,0.10004766205014294,0.21297331231131733,-0.008941017706073933,0.1770247898213973,-0.02698902854121926,0.08864724863511521,-0.1472524348556386,-0.004715084201086937,-0.11765764022737953,-0.038892189820066835,-0.04481736790020429,-0.12354503058919442,-0.04925786736473378,-0.0197022920572759,0.547434828016659,-0.004059288843103018,0.07061437714740446,-0.04270814515428638,0.03200408564506717,-0.0008705368574566525,-0.014893576787738741,-0.029460251669734545,0.11373538339979264,-0.312595748731182,-0.08235442059382471,0.05576090763424451,-0.11515397208663583,0.024507892984139718,0.05537179106894112,intel,Q4-2024,Semiconductors
0.27816718745839475,0.09671910011628582,0.21895479492712014,0.005752719040463377,0.17137359789365605,-0.01864766361396551,0.07196751888286401,-0.1349516301928383,-0.03466376852421642,-0.1508963376021612,-0.04518645380474889,-0.018508481593719373,-0.1487098289715531,-0.033108028275525336,-0.03066488349387071,0.5141637321514954,0.0049875229424867305,0.057885264855191604,-0.026178475401378333,0.036873624153385125,-0.02244392060431481,-0.030157872713783652,-0.021234793208024443,0.0693032208481299,-0.20449049483391826,-0.08132260718721594,-0.044204880563944615,0.12395826586634917,-0.01614410119126911,-0.06376377756189304,intel,Q2-2024,Semiconductors
-0.3194565886663004,-0.04579039719806203,0.4971646986221822,0.6779130550243425,-0.05371937741755509,0.10203944379300807,-0.13128079257623068,0.013672546697970238,0.10562596535380107,0.09456006809470384,-0.01623628834755475,-0.016344234420615725,0.06917474773947782,-0.0017301108849858923,-0.024664252191182092,-0.02185526048553596,-0.028081370706310282,-0.007665326989768833,0.010730903553540517,0.0008816966840302959,0.01637465663534279,-0.0021994096404735213,-0.0009583815362033983,0.0005236406093211629,0.010139485928386835,0.004174388832681787,-0.0009116932390022502,-0.0024264826331803877,-0.0017478642692151086,-0.005504537815455457,united,Q3-2024,Airlines
-0.32315829627937015,-0.040707115634339604,0.49413248152120537,0.6865281869498914,-0.052809929942342945,0.10430880389810063,-0.13169018770557644,0.01141487877287418,0.10938346118031987,0.10123821269137992,-0.009313178369011682,-0.021163126940993347,0.06672988406675062,0.004222687240869351,-0.021686451633393774,-0.029135909868360656,-0.029615477886613856,-0.002337725907047627,0.006443274600353378,0.0012477895421422033,0.013113240034646036,-0.001717363548329651,-0.00126105701800001,-0.0018792629420239526,0.0005545782855931841,0.003620930101752232,-0.0001808115243678443,-0.001180380556180378,0.005828983726308271,-0.0007378597482995606,united,Q2-2023,Airlines
-0.30950557879100304,-0.030285855831770597,0.4888909122895935,0.6801781452553762,-0.04389522198777197,0.09198652934426278,-0.1247783509458314,0.011020881851963498,0.1027601999952679,0.09973664530820345,-0.015154301650064601,-0.016498184866589594,0.07302634595210514,0.003934197797409788,-0.023795890666593378,-0.024729122852034612,-0.03580243219265974,-0.012386401092231875,0.016277396328009314,0.012376971592733476,0.0029235895674998695,0.0009788731676178023,0.000577244259523515,-0.010199920937049174,0.004717480298284307,-0.0026552165752790247,0.020732339732266673,-0.01013492073352913,-0.002753200962860791,0.002635119755836248,united,Q4-2024,Airlines
-0.3189839070095392,-0.03876284717681154,0.488704310420153,0.682487165776759,-0.045696162459533875,0.08966854216065928,-0.12689906201012055,0.014104576335884382,0.10675992519348572,0.09881607553539917,-0.011492748684355129,-0.0177132140376094,0.06806830058734746,0.0050268476462609485,-0.021101489315691325,-0.026792017222424653,-0.03817679205397504,-0.010405617019210377,0.011759599858685917,0.013047225577319887,0.004222056611489615,-0.0002552991012844883,-0.0011780006866091142,-0.004328504779345161,-8.735826505803699e-05,-0.009962424920740516,0.003055051323439017,-0.010760534144863504,-0.007543347103624942,0.00047353296233716425,united,Q4-2023,Airlines
-0.32171151981439927,-0.039954806994369124,0.4976239354922442,0.6844446025361239,-0.04800438514472293,0.10049235314624275,-0.13357293179593088,0.01542029875137006,0.10583027369767338,0.09982368180539504,-0.020682562230700748,-0.009443435002601934,0.06833401019107396,0.0021436597534069215,-0.01999870586095239,-0.024003297587807143,-0.03207053771656582,-0.005503105835863466,0.010122627658266634,-0.002562785150869963,0.007100340869218236,-0.0027686483271778593,-0.0034249873316464638,-0.0005349483918410202,0.005826363431802204,0.0070958326770030646,-0.00552296524722784,0.002311213161716759,0.001431216836062874,-0.009949855423066967,united,Q2-2024,Airlines
-0.3242407645408358,-0.04321347645901485,0.49324271540269765,0.6899739325608735,-0.04853863501138324,0.09816446533561611,-0.14138156138305752,0.014531601365520362,0.11085516273896125,0.09706897301500973,-0.01731178230705139,-0.021014463111859005,0.06853816850832928,0.0018684253349926998,-0.020578855498841905,-0.028268203337331002,-0.030964470306615456,-0.0018159080367103001,0.008158382272320488,0.00037418691189741265,0.011729380085019033,-0.004751871029324501,-0.001381120389745661,-0.0008629985173408172,0.006212274669927968,0.000547644442515903,-0.002164648863376736,-0.000595743861281182,0.00214992792740376,-0.0017926642887514971,united,Q3-2023,Airlines
-0.3141989903164166,-0.04910475075075128,0.4764197665218579,0.6537731453320939,-0.05949402975392014,0.08912442994337616,-0.13633216426005673,0.024305641800902052,0.11923197728297256,0.10435372337853256,0.0030847853068166863,-0.024665951057652225,0.060670612776180535,-0.0013862077890643106,-0.019030894793253053,-0.01628602624418891,-0.02644803049533293,-0.012358829087482431,-0.00048269382321074005,-0.0033203057655537185,0.01640829760881811,0.006214480468339872,-0.002708749400191065,0.0074136836498678955,0.0038922547130756427,-0.002324373967982409,0.008845081936220684,0.0015492305674870929,-0.0011997065451889314,-0.004890080930860469,united,Q1-2023,Airlines
-0.3216954221182175,-0.029667359687012677,0.48819753373850133,0.6872570264482339,-0.057818937511504055,0.10099933333682236,-0.10843111224144944,0.01581428745249488,0.10678544050732347,0.10093018749339235,0.001037824955048575,-0.019207849611027818,0.05942674134431487,0.0034781833833799902,-0.025225598556897367,-0.02225859042836733,-0.029070187626313044,-0.00753860650087647,0.0021881163357289745,-0.004987945131115291,0.011034617918108553,0.0025541270251157426,0.0020610487817156256,-0.004435486817033313,0.0023720475736246816,0.0038811798377972216,-0.011427715833463593,-0.003586824896995669,-0.004481289079357147,-0.005636039975735101,united,Q1-2024,Airlines
-0.06424206497084488,-0.08372285401367739,-0.20093357059613795,-0.01778063297199241,-0.13746727740875708,0.07215706206745356,-0.057080735492845945,-0.1727613972925302,-0.28812816676180336,0.6165038204344306,-0.054547824973426515,-0.3100837384689894,-0.21502857379985896,-0.026053305660082116,-0.006531838662924298,0.06675012630340739,-0.014931211483196023,-0.025337835327590714,-0.047455827481310504,-0.015359354777001297,-0.03414601904675595,0.007475252487814312,0.0023282648783648904,-0.02202708858196263,0.005190200731174159,-0.014121974754243568,-0.021390992232751132,0.007300228301930796,-0.03603623920061147,0.03597102404650313,uber,Q1-2024,Tech
-0.08437936475482093,-0.08338298455764825,-0.19656354072845625,-0.03750737243554173,-0.11153115461400787,0.05169864352668018,-0.033022667703449214,-0.17824476867086736,-0.2534456024492674,0.6237603507148468,-0.06216556848173624,-0.2952756701283268,-0.254739343317883,0.019678613409678098,-0.047269455337496984,0.06495429989812634,0.008402507406089903,-0.004289994814037511,-0.012945075334681942,-0.01084738912282462,-0.004233157880403503,-0.016254227842888977,0.006920662244111683,-0.019240041495063663,0.004407195268501496,-0.011848965465594597,-0.03547341725764734,-0.014824811585921362,0.04841348757839573,-0.04667289806568903,uber,Q1-2025,Tech
-0.06876463028961,-0.07816843494909892,-0.1884674278108952,-0.021446465339186913,-0.13701860813235733,0.06936063005232589,-0.06088441735511568,-0.17225514289082697,-0.2757596219115766,0.6158284544230382,-0.06428062047334382,-0.30732289100138427,-0.24644244266443152,0.009697459163532736,-0.052816628067330146,0.07440868836174712,0.00526650089350064,-0.020281051305968596,-0.04445866716734296,-0.02992192580581902,-0.03869783311644274,0.01032935740068471,0.013393887959051514,-0.04522092137944199,0.031636615684355114,-0.06133794676937104,-0.19352153613733736,-0.04926497577593404,0.0011514256280617523,0.040307724891658174,uber,Q2-2024,Tech
-0.051784502251375285,-0.07448107748275606,-0.2044343822039035,-0.011337960003382733,-0.14972827450169554,0.07769882274524724,-0.05157900095474478,-0.14798581799041252,-0.2504500324051698,0.5532024588510955,-0.04874904816945469,-0.2719467144822802,-0.21456057240351892,0.009400853956014461,-0.04340557172608164,0.06670095977063963,-0.010858765501376731,-0.044726603450710285,-0.029209162199195705,0.000902827150337145,-0.026397972722104254,0.007670675672501179,-0.00848774401481066,-0.02514471798765245,-0.009967549308049502,0.00813211874581672,0.12908998603244937,0.048350460309112206,-0.07540967112922499,0.08204438245788342,uber,Q4-2023,Tech
-0.05709985877316745,-0.09540835390548183,-0.190868495970927,-0.0012255794044947047,-0.13075574079982527,0.034225090687783566,-0.027903244367668452,-0.12180044837563826,-0.20067343842264107,0.39649495134397494,-0.046148323065098716,-0.18688501541265495,-0.1487371648332441,0.01745401537908658,-0.03974684961081544,0.030828414032889204,-0.013057434357179813,-0.022459190241976883,-0.0038440995157677997,0.029326978268852562,0.026751992424499323,-0.03617528612219958,-0.030780363859268016,0.0817685331390605,-0.05219190991148143,0.15836413481316577,0.5206627791864424,0.1769516424710515,-0.0489746748928239,-0.054413702939173504,uber,Q3-2023,Tech
-0.06763901665546489,-0.10276792140179167,-0.21554362368971455,-0.022073783544399442,-0.15380197410399127,0.06482472003523913,-0.04778999307544036,-0.13688679266079115,-0.24827092499891015,0.5803089968993035,-0.03859437442964474,-0.2664453027255574,-0.2537901520810271,0.011391694418805958,-0.034418696194209036,0.06266071224938458,-0.0027416134423696595,-0.02051614913963344,0.006807860021379982,-0.001184539319930744,0.010757932513657129,-0.01601238323836077,0.0023876101681367013,0.024723133729947753,-0.010594262805677964,-0.010342682569465115,-0.008280944520179884,0.008705734548695943,0.021933912539884873,-0.029697103242854517,uber,Q3-2024,Tech
-0.061748553652717794,-0.10380647215287656,-0.17941832629119106,-0.03138499890241524,-0.12575624849097103,0.036675167987114406,-0.03815515020561865,-0.15142250544397562,-0.2605997035679913,0.576333927762618,-0.033976895238540396,-0.25563506837964584,-0.21584251529804246,-0.020758185857026875,0.0009210816864669977,0.03363771173581553,-0.003773967854528306,-0.023480862484472006,-0.04559059133808948,-0.00525206374629756,0.011351720075687518,0.009123558825491273,0.005678119243851633,-0.017175029409277804,0.020875079978853794,-0.03158805318519371,-0.2459479397210898,-0.09991982373549077,0.05571635357995325,-0.039554356829820156,uber,Q4-2024,Tech
-0.10956658816105898,-0.053577164672489345,0.14973366962369217,0.026267497799405234,0.03483257207532764,0.010632812501570929,0.15289168058656827,-0.24444636745980963,-0.2683040653648046,-0.1453461071395402,-0.2810079793498294,0.4123005785407028,-0.36556086695923096,-0.012173164889218876,0.028240352154434305,-0.20433271723306273,0.031442998380401085,0.03219646692599004,0.01655825048954553,-0.08924249670237176,-0.20971295999400613,-0.0720256819190669,0.007154914998179123,0.029487289502903524,0.01900745779671599,-0.004038838777009813,-0.0033264381183587266,0.020003216058001757,-0.07625094265852442,-0.0814241268733585,3m,Q2-2023,ConsumerGoods
-0.08146458526047969,-0.11745099799878712,0.02041296629127179,-0.060664244775383444,-0.015316728968429732,-0.02946210960981335,0.11895927517321303,-0.18888309737320466,-0.16699539470077843,-0.0277911911557581,-0.16678769648264974,0.28127207941585614,-0.17982425077154626,-0.00432868552572284,0.015613763973320139,-0.15320825724016596,-0.014545133975854082,0.06263130291034015,-0.012439415227276224,0.23910972667012365,0.5671957321944818,0.1698652196746836,-0.019986861032309688,-0.015194228716382712,-0.020556103265745064,-0.0217648535456012,0.014843502844285286,-0.033016085906257535,-0.1270931119369015,-0.09948105328362666,3m,Q3-2024,ConsumerGoods
-0.09486996397343815,-0.047545328235102526,0.12473726344930193,0.002848627258036072,0.028543633083715075,0.014460969835971695,0.16368221238754332,-0.2371631699056543,-0.26923961420734,-0.1392794637569366,-0.2662540263187831,0.40494641975885315,-0.36686763889280055,-0.02026030156107169,0.013651444505255345,-0.20780832728786744,0.0403507698677765,0.008612796200065921,0.02406766290815686,-0.09038845609989644,-0.19674070008207728,-0.05797538163927524,-0.007398191188080354,0.03779905909980335,0.016175795808006273,0.01626274404223884,0.011008118066405054,-0.005825353364875103,-0.09652965267844274,-0.12814579703992918,3m,Q1-2023,ConsumerGoods
-0.12609365580594487,-0.05955622255521282,0.14600941670735182,0.04300307152221972,0.013606147786309804,0.028979003468531887,0.12300624051691131,-0.21434943978674684,-0.25342260903264074,-0.14333018383328097,-0.27094818607819027,0.39204215655780883,-0.3668728384721723,-0.003931205369426663,0.01667458466870316,-0.1982111424147663,0.0237966872342104,0.02104868604447674,0.03390305759717616,-0.10020310808856485,-0.2466917105045492,-0.07123407517680089,0.036110326375990036,-0.0327212507799791,-0.021213151424816706,0.016984000858313864,0.0005281764781806084,-0.047098638073748096,-0.003960225873646715,0.0013983951731389114,3m,Q4-2023,ConsumerGoods
-0.107642867798701,-0.0674560323562867,0.12456456812503802,0.009414549873153552,0.025116808783129736,0.010246476881343471,0.1553868922867554,-0.24468592734174935,-0.2788542646003024,-0.1393797300997462,-0.2831055170257424,0.4190499893326589,-0.3740537934681294,-0.0016386914113033046,0.027514252066757346,-0.21975499783982563,0.023463794888122856,0.038038967825560474,0.026382740246281892,-0.07050921261215955,-0.17417303403602133,-0.06688855157814481,0.003169361383968319,0.00880109442235029,0.016992257623895644,0.004451283187381793,0.02910182599984914,-0.059802443001279904,-0.08608540165026872,-0.0757941171790731,3m,Q3-2023,ConsumerGoods
-0.12088141134445338,-0.061403654242390075,0.1387684316525767,0.032105876666170985,0.021186174983373645,0.037130617116485354,0.12456318987600187,-0.22544512740795347,-0.2545771201934307,-0.1379335110733781,-0.2726493223033873,0.40167285338024816,-0.3601625149679857,-0.005432261843725051,0.017399369566335254,-0.22438011284921858,0.01641828730521554,0.04486745446296848,0.03366139155812243,-0.0622876805340649,-0.12619669911091078,-0.042824705698267386,0.02268622761655289,-0.07324282462291354,0.011472714837174372,-0.004041710249200356,0.003877208029836377,-0.01024229417869092,0.18836965833030675,0.1788142063781121,3m,Q1-2024,ConsumerGoods
-0.0914857648183655,-0.11052604587223669,0.05646448214962689,-0.052518216062483095,0.01221576602330567,-0.005664438548913041,0.11459507388574537,-0.183953591134489,-0.18300748613020876,-0.05519150468473751,-0.20344391559116656,0.3036786505733012,-0.18648894332946084,-0.020584287620079682,0.0073285718048775855,-0.14594661738111867,-0.007930840738190675,0.06460567310873506,0.00042647652548966113,0.21271363161247414,0.5498359510310393,0.17730698537136227,-0.008371502908624246,-0.013510553131715345,0.012818333531559156,-0.06713189012764065,-0.01425196504187605,-0.047457142868620315,-0.13104802433982354,-0.060381505244158466,3m,Q4-2024,ConsumerGoods
-0.09047806165096096,-0.11690545132112354,0.08252537700756424,-0.021655120964825806,0.0012270152295885677,-0.00514497354966889,0.09664161962676807,-0.205656143584897,-0.2053630450331359,-0.08241957381729881,-0.22248386748762436,0.3280281090316443,-0.26984709816359964,0.0016870569844255818,0.025708384071819856,-0.16363782551896833,-0.01030655229909171,0.04960113753364937,0.018366492780715598,0.1079137568707295,0.27130225916080963,0.06657745602424457,0.03626177249108117,-0.05425540294852618,-0.022766754789762433,-0.01081961860558037,-0.017923778888235833,0.12240957275136917,0.323766433608714,0.27605267018591645,3m,Q2-2024,ConsumerGoods
-0.2369186492315348,-0.2090094944563811,-0.04196003785977327,-0.1439289216359848,0.28114199447464516,0.5371510378729738,0.01904145024956179,0.005068596861497874,-0.08840037179219927,-0.1212523613568323,0.1494432498444553,-0.08155850501908522,0.04593639594906976,0.4180155168747078,0.2661773052836425,0.01701136881384866,-0.024326896795802005,-0.028999690092292807,-0.006524650951388461,-0.007321287818859819,-0.005692869773819941,0.010218796707549271,-0.003340592793588443,-0.005180262209524409,0.04024001199261085,-0.0847566810944059,0.052514887577137175,-0.02114877983864365,0.012265957660616554,0.0002973676410770896,cushmanwakefield,Q2-2024,RealEstate
-0.24680438655433234,-0.19319674586430524,-0.023545854402640468,-0.11194980640693564,0.2599527599833691,0.5115685711703877,0.027528721561001862,0.0026169524355404692,-0.08337128901127987,-0.12690567033497638,0.1390107925965596,-0.07270682539136322,0.028636619404453216,0.41066446748290153,0.25486383996587303,0.03266009770876299,-0.027448636000326612,-0.007469545106008545,0.006210341869151887,-0.00021791411932974226,-0.01268261447361177,-0.01471909726383111,0.00360284393532958,0.004706121927006161,-0.02915107603730481,0.037844486910601764,-0.04347666743429021,0.030888895597023115,-0.02487558473825552,0.007951131554088074,cushmanwakefield,Q4-2023,RealEstate
-0.17547638451418004,-0.1973848865595864,0.0185325152705277,-0.10827564301488568,0.10761228989275382,0.2670938029290771,0.04083820892700766,-0.007024144148943967,-0.05938787244547859,-0.06016403256465173,0.04925731953404481,0.015016874607216185,0.0362621043827719,0.2608300675120175,0.15304016474456208,0.004568172553599949,-0.06792972600946691,-0.02537341607481152,0.006200576180719625,0.050366548747356535,0.048477544334921165,-0.03291010407117552,-0.061636057203308454,0.037283371110185634,-0.23813512708642617,0.6035859952415095,-0.23576903887456427,0.15665053871552698,-0.001882975932131714,0.0014655228516065452,cushmanwakefield,Q3-2023,RealEstate
-0.2384638548013643,-0.18983890830492625,-0.04774187610178347,-0.1398389836543596,0.2818981687403752,0.5323680228123316,0.022478900947184757,-0.0081442788061672,-0.0906318908269772,-0.12526503694149688,0.15339750353372097,-0.09695327371734258,0.05846384516228631,0.44979298072387686,0.27594535257875447,0.018080767116831566,-0.02216656960271592,-0.004631406807886549,0.0009589566805998718,-0.0060802153885150916,-0.01204034796471903,-0.0004610773645811143,0.0016493594167605347,0.005128520635782723,0.018311456721212625,-0.03654899487405537,0.0022898748003983313,-0.010630244864537695,-0.005825841801529117,-0.0034167028336009445,cushmanwakefield,Q1-2024,RealEstate
-0.24207610601045448,-0.20724322084723507,-0.04864261747528406,-0.13840176503352505,0.2665038229637332,0.5271831091879486,0.011349003872040296,-0.0058590529824675865,-0.09849644517289567,-0.11782202980871649,0.1498795540300247,-0.07353782267761202,0.054914762430442354,0.42885497259165506,0.2779102886769157,0.01623137383100576,-0.02094049850266812,0.008475485820461018,-0.002576551406618976,0.012259054112573662,0.007371380973055274,-0.019691336957417736,0.0006029626135485533,-0.003867634601397442,0.007284632286260063,-0.02419468881349219,0.006714696011818366,-0.02465656431788581,-0.00797217618188443,-0.01033250166616957,cushmanwakefield,Q3-2024,RealEstate
