SVD_1,SVD_2,SVD_3,SVD_4,SVD_5,SVD_6,SVD_7,SVD_8,SVD_9,SVD_10,SVD_11,SVD_12,SVD_13,SVD_14,SVD_15,SVD_16,SVD_17,SVD_18,SVD_19,SVD_20,Company,Sector,Quarter
-0.2699542571608345,-0.26756877043690813,0.018356140366728134,-0.04545640274951353,0.3188297253300199,-0.3971239461200108,0.18080378782621848,-0.3050817729814231,0.02267389452237215,0.017281722314843644,-0.07292067465610974,0.01117256504523251,-0.014049386712717722,0.004827329072924619,-0.014181911235326023,0.011000106973804522,-0.0046381946155338374,0.009743113614267135,-0.0008525953708030906,0.0003986493218604009,Delta,Airlines,Q1-2024
-0.30118698366916435,-0.2869778184276453,0.0016946459241852384,-0.06916870711526796,0.3622850129090826,-0.4589677638124514,0.2088165781174845,-0.36604735409187156,0.04642789105133893,0.026284074016430955,-0.08015776075374975,0.005456897476418854,-0.00878869682370195,0.013595081027881165,-0.017825951905702412,0.009077828620331385,0.0014530999345611685,0.0019979362111592043,-0.0027540450519530912,0.00464016166966438,Delta,Airlines,Q4-2023
-0.28764942068224836,-0.30879932136727284,0.010359870746188589,-0.07435112054856893,0.40803791324131183,-0.523845516745805,0.23469579548597228,-0.4297967470667514,0.04630389595788991,0.03263277971434057,-0.10246710826401965,0.007952310941215538,-0.015445605462813044,0.012912696510014646,-0.02230640333585683,0.013867829550236922,0.006591203351777317,0.013783207786784407,-0.0017455918180909946,0.014502664798247248,Delta,Airlines,Q3-2023
-0.27113585376601834,-0.28223243825540173,0.008133044711309795,-0.06793631424414566,0.3520577262118713,-0.46288187177644996,0.19071316265220195,-0.36704060493571294,0.04060552766084803,0.030814619286010324,-0.09085586179686447,0.013152310341175347,-0.009711306275918898,0.007502181693372475,-0.02259187349435465,0.012090763894141366,-0.0026955882476701696,0.005466601122867369,0.0004479163968499044,0.0018949768099115396,Delta,Airlines,Q2-2023
-0.294312526922266,-0.3104058542753653,0.01584200240869791,-0.06562354112659974,0.4121778628504677,-0.538442677247085,0.24362961512178047,-0.43616516678373696,0.04434017965769233,0.037839274550255236,-0.09958970886406558,0.005015049207611844,-0.008926574268153402,0.010641103176670585,-0.031103538377510866,0.012262847980698398,-0.0036288860214542134,0.00894516745864324,0.00020279183170235262,0.014480397018352012,Delta,Airlines,Q2-2024
-0.3382652061029447,-0.31336387800978427,0.007075841207348706,-0.07831124488702795,0.424411618304801,-0.5237186942027412,0.2274566941260549,-0.4367341061176759,0.053111699750104616,0.038326774967651245,-0.09988230000762773,0.018282195673422503,-0.008177850944925394,0.013142823897438522,-0.03213031262272889,0.010413123650334286,-0.006392429964545993,0.01348260425562011,0.003534103279380593,0.020139931992845833,Delta,Airlines,Q4-2024
-0.2918589386869404,-0.2899653573720315,0.01482837734258774,-0.05955443824689834,0.35533183859155637,-0.45836554363929916,0.19680093503835855,-0.3578948474861317,0.032437514058507935,0.022885414061836414,-0.07870722997292395,0.017126927550726728,-0.009785014045189827,0.006356459460991828,-0.016491709876198357,0.0055805089898979,0.0035318010963492916,0.006310615698371645,-0.003430269327866024,0.0017852674651748324,Delta,Airlines,Q1-2023
-0.3071742122390098,-0.30905247088157656,0.013117964369925432,-0.0849139874006996,0.4145175507499121,-0.5136192131323744,0.22848745433995793,-0.4286402954651332,0.04497816018098957,0.039900443113058584,-0.09027631785118713,0.019807928833110975,0.0017389701292598286,0.0026108504188499834,-0.02504561908274343,0.009480841398444738,-0.005659100228284653,0.011548106882781144,-0.0019505788655776518,0.0070137129073763495,Delta,Airlines,Q3-2024
-0.46450343606856215,0.18099348846812202,0.0944374457929728,0.10622528786509618,-0.17354003380103736,-0.1597293055224322,0.03805959523830485,0.10974804196973316,0.09823496045162217,0.0694311502337443,-0.14112235128092987,0.002216091856720131,-0.06502190822753347,0.05021671988410495,0.020342305059823675,0.001276845498372272,-0.4959743343538568,0.12534514580339245,-0.05423432798296474,-0.0199965409107627,Intel,Semiconductors,Q2-2023
-0.48862078960821737,0.2570157918472842,0.10139096565996636,0.112992656503731,-0.14622430703037245,-0.14133428281093732,0.016693573690351442,0.07081235317992832,0.04348165218509058,0.04492388955366572,-0.14269869126509593,-0.03816243594309625,-0.04402760771351793,0.03731733749022384,0.013277124470250729,-0.0031682933829055714,-0.47500219410074895,0.14745954901845096,-0.03385252755604649,-0.03210995121256521,Intel,Semiconductors,Q3-2023
-0.48903149752561453,0.24260946059396657,0.10756063928524226,0.10270503235328199,-0.15253601188277235,-0.15137639045763412,0.01377820573516456,0.08054271564876529,0.0634083082580619,0.05878704812337985,-0.13684201541751434,-0.019020540811815364,-0.06947525386153441,0.04081684115287995,0.000485903380097811,0.0012141437720165366,-0.4431650537958063,0.13886804948767126,-0.049940241994616705,-0.02798663442011725,Intel,Semiconductors,Q4-2023
-0.37900932800779685,0.12779517427343307,0.07235787220879492,0.06602813362849921,-0.12564808954709722,-0.09427416152632619,0.006617447193353506,0.04891192880611672,0.058764564642192624,0.012575771441392434,-0.11923008093218176,-0.01350825874084822,-0.03984641060954387,0.0483325788853726,-0.0035026998248923243,-0.013865906102679999,-0.3438712681075157,0.1246291224452721,-0.0417686100774162,-0.012580318528628497,Intel,Semiconductors,Q1-2024
-0.4531308164362682,0.12797301815210121,0.06580074153224234,0.15245905267686133,-0.19250800178595262,-0.12761934407025785,0.014337351194364786,0.08615493496687239,0.11909383775291237,0.019317676822880835,-0.17574925604628053,0.03773277330492215,-0.08253724116307175,0.07494944956051997,-0.027417986898234374,-0.0029886842830177548,-0.4798054458149318,0.13219701705430098,-0.07142084400791238,-0.05916069092343983,Intel,Semiconductors,Q3-2024
-0.4127833843965937,0.1684346620177644,0.07661550000907216,0.08642320260052441,-0.14140729504865315,-0.1368539908317267,0.039818089291382065,0.10083735268674006,0.06667671054140682,0.032813602024691024,-0.1399100129537181,-0.005441178785227924,-0.06063226285271985,0.05116243025880035,-0.00046393219077803775,0.005401789120422509,-0.4000833214424944,0.12012640172255676,-0.029711384389929766,-0.018743743457458075,Intel,Semiconductors,Q1-2023
-0.3907672366250635,0.1377733983745857,0.07036487476138643,0.0922161423859604,-0.1621439770653071,-0.1302747379864769,0.02611318833392188,0.08484491117449905,0.10153203684476574,0.04015658743079311,-0.1348301584781323,0.01241422033815089,-0.06862386236885663,0.0243738155259203,-0.02119658471894255,-0.001976404262143436,-0.46665756297900096,0.10987564763995025,-0.08973588806897337,-0.05669088136654759,Intel,Semiconductors,Q4-2024
-0.4718388490049984,0.188434651609298,0.09648295527955862,0.12758637041614834,-0.17369992950389648,-0.1383005644026833,0.02046424718747247,0.08308984458817399,0.11618071621603075,0.016923413504497647,-0.16401806928631082,0.010919887765013635,-0.07304163644723244,0.0847037726626168,-0.01617240034247904,0.0027859476805851685,-0.5286203997745809,0.14850574686356344,-0.06139387339708862,-0.06079553112619461,Intel,Semiconductors,Q2-2024
-0.26107972144717145,-0.34704005848152825,-0.06239977395828719,0.7942676660065636,-0.035496411491199496,0.05378145623586496,-0.10884473760109387,-0.09361998967427704,0.03862300898404101,0.09163583428203087,0.08130367665716304,0.038554330577161414,0.02500890224248714,-0.03933399929254268,0.014842066650556408,-0.013348518417173768,0.020751270118574135,-0.014664805516524649,0.005733909143083429,0.0063021317760134305,United,Airlines,Q3-2024
-0.24458768500220107,-0.35059714117370255,-0.06550936752276033,0.8102955272576304,-0.035493686366236905,0.060163851312936535,-0.11155079149322134,-0.09576825947765524,0.03901044457158148,0.09152030457255773,0.0820240202322724,0.03715665202911059,0.019421583780796874,-0.03765584086408305,0.02307579701787299,-0.010917978091224106,0.026513794870059674,-0.020200629933390037,0.0037043062482621783,0.002336879118747722,United,Airlines,Q2-2023
-0.2605080211598554,-0.34335393995304225,-0.05926346629841694,0.79770942695475,-0.035280775221701324,0.05183031024247135,-0.10336600194499299,-0.09707975154327968,0.04197782330289711,0.08716337767908819,0.07852859858922275,0.04453557628499102,0.022626645095906606,-0.034449156248047334,0.022847948199955812,-0.011581346663005391,0.0237327980389644,-0.020487050931707433,0.01103197165151207,0.004681887082284693,United,Airlines,Q4-2024
-0.25910195274706893,-0.3474764389483155,-0.06743634934713326,0.7986562691715733,-0.040681246870587766,0.05364541955009972,-0.10241900483581247,-0.0988717707036729,0.04075398642915226,0.08952892877440076,0.07907334394716888,0.04240037932199024,0.019996407686906754,-0.03449317006727464,0.022024060045363843,-0.009940207123491205,0.023622350048028835,-0.024358844871375854,0.009889269679348781,0.0048026909514623005,United,Airlines,Q4-2023
-0.26231570693435824,-0.35739098989212204,-0.06422643787506693,0.8264114137056918,-0.04055763843345073,0.05689070565179202,-0.11336897213365633,-0.09887325320108878,0.03856106720400268,0.09312435906945866,0.08454516237143485,0.04664113219114136,0.02290157158398817,-0.031048716550205527,0.0165485601370104,-0.009869151963969367,0.023400399028447982,-0.021165258251091907,0.007671346055576882,0.005462547017641799,United,Airlines,Q2-2024
-0.2583087527729271,-0.36397542256450327,-0.0681153721857129,0.8390006307616834,-0.03365092858879142,0.059129061606617184,-0.1116684278428231,-0.10655430998018205,0.04181207541105892,0.09664713970404308,0.08196265016896842,0.040612820535881854,0.022228444797506696,-0.041082654098351365,0.022225320835422762,-0.012545779686718507,0.026388259868584885,-0.021789139655223663,0.00556721016591209,-0.0005539126158421116,United,Airlines,Q3-2023
-0.2505594581155278,-0.3455103283571424,-0.06750173293160222,0.7681646409502382,-0.03776604004332345,0.06338522222515333,-0.09098538802526196,-0.09963947091724482,0.023715046851911864,0.10506015709770006,0.088976419603867,0.019109720550717833,0.021717686280543363,-0.04771236045199582,0.018842941130671184,-0.0098167061527885,0.018309525302952417,-0.013576186618804316,0.004410365631277455,0.011456349279983553,United,Airlines,Q1-2023
-0.25635046310948006,-0.3480327049683604,-0.059713003614754116,0.8106929712733226,-0.036760417300432495,0.06037546056361174,-0.11391625382173809,-0.08378044228976227,0.037961104223110324,0.0937127843357524,0.08609105978970605,0.0323914030613679,0.018853196788813798,-0.03287145121341349,0.01890543218979058,-0.012119797215300139,0.021102405848277418,-0.016067691789339707,0.002180992507251978,0.007197503576790991,United,Airlines,Q1-2024
