SVD_1,SVD_2,SVD_3,SVD_4,SVD_5,SVD_6,SVD_7,SVD_8,SVD_9,SVD_10,SVD_11,SVD_12,SVD_13,SVD_14,SVD_15,SVD_16,SVD_17,SVD_18,SVD_19,SVD_20,Company,Sector,Quarter
-0.4812124525271756,-0.18908255637591656,-0.290861661694894,0.10154741736220323,-0.24130886911570398,0.12226323444082625,0.1763367605389506,-0.14739649648865563,-0.18070883832231327,0.36054250890081696,0.295660320490906,-0.1725354115146828,-0.2933209830420836,0.1571832914038821,0.0027520352689649244,0.18405237980842223,-0.07608950026046775,-0.0003476987188337459,0.00011082646515683582,0.006300477351231673,Blackstone,Finance,Q1-2024
-0.43615071670385847,-0.23104432824539894,-0.2909851415240439,0.11074949676464184,-0.261768583749889,0.11915070881622182,0.18638944351967068,-0.1267879540187583,-0.17005023948107179,0.3559024593089934,0.28573086950968085,-0.16684352121545712,-0.2992858739554962,0.1587424553022709,0.0005055423352897932,0.1810974397672192,-0.08720609167847392,-0.023271920182978096,0.023203125029190575,0.0036315655827970834,Blackstone,Finance,Q3-2023
-0.4406788439390011,-0.20519841973579803,-0.2884795391001883,0.1205937171023085,-0.23479353018961321,0.11659307399624406,0.1734650959089646,-0.13986248632790027,-0.1822662394147697,0.38434607792456055,0.29396090130351216,-0.16726000388700182,-0.29662686219992884,0.16849228568165658,-0.00010236202874917552,0.1865307574317412,-0.08626433352200302,0.0008426452826585728,-0.0015926950815782375,0.014788850869004888,Blackstone,Finance,Q3-2024
-0.4490940141433806,-0.19006193524223133,-0.28972867793843726,0.11024400271609869,-0.2473958851260176,0.10446463502306153,0.17650451021374877,-0.14100887308844984,-0.18505849850333056,0.38588240978598526,0.29949613030625205,-0.1697858545874745,-0.3051458570117466,0.174186605732876,-0.0019816393581307584,0.18883778140735938,-0.082292569721575,-0.00727577390979148,-0.0054882993670881276,0.017739469274467016,Blackstone,Finance,Q2-2024
-0.46943258084565465,-0.2055958064904582,-0.2964265301808013,0.1079296412287201,-0.24954406997171483,0.11495581209804649,0.18082490475103014,-0.13829876348527154,-0.177852978853951,0.37055673929936406,0.29073614919826174,-0.15994099289026525,-0.29184333106614185,0.17210653831720563,0.007221585780047635,0.18511475831834823,-0.08521072881439783,-0.008093214224864831,-0.0167496478106688,0.011229471750974385,Blackstone,Finance,Q4-2024
-0.43290642994920364,-0.230527833551099,-0.29257663258795374,0.09854801028575462,-0.2587177267251152,0.1128189457732704,0.16835599608366472,-0.120294240320492,-0.15690008349975684,0.35076573482370865,0.29195830967293057,-0.16110683468179324,-0.2939013350824684,0.1531949820330943,0.002477052219342837,0.18513530390822572,-0.06921643525408877,-0.03377109332011673,0.019973351489483555,0.0019920699451570754,Blackstone,Finance,Q4-2023
-0.43483822146333373,-0.24059814678960184,-0.2930489802564072,0.11038017467484584,-0.25230361527508877,0.13604231446220424,0.18903612356397023,-0.1481952676918789,-0.17010939897024902,0.3286634266196819,0.2515997809130422,-0.15726857787955112,-0.26803455586395414,0.14202941692207569,0.005004213956835573,0.17881816445239723,-0.0906750474338169,0.0006271098447589478,-0.002640579521379783,0.006354501137779662,Blackstone,Finance,Q1-2025
-0.41219571609928346,-0.26796791107768814,-0.1676485444703918,-0.010340944930591456,-0.21165190386217844,-0.2901198235644318,-0.4749061692878853,0.015157927098855543,-0.08925618689987108,0.11808486868323978,0.07151906656077059,0.002368929837982197,-0.024956576518917886,-0.048252945707541954,-0.3460398060395495,-0.3247848105520914,0.04289400948423718,0.01460961352935104,-0.04086398075437923,-0.0003029184083562578,CBRE,RealEstate,Q4-2024
-0.3656945159833639,-0.2711563083415033,-0.16666910569276078,-0.011193610514215671,-0.22945699436721076,-0.2934124266885052,-0.4775599135214882,0.0059608934810732725,-0.09621352754320044,0.11130571279000154,0.06435802916820821,0.0016271749352222452,-0.025187635715960832,-0.07084278606708631,-0.3554553014895733,-0.3532827051666073,0.041202691462143046,0.02838517626590264,-0.028691753507615013,-0.0024791443493836856,CBRE,RealEstate,Q3-2024
-0.3966028585406782,-0.30750204107004164,-0.18406604853509906,-0.01292635760042416,-0.2334643583571941,-0.25060657222758403,-0.43091364931421283,-0.023002174122469875,-0.08194944515001774,0.0920530067504721,0.06710464566058032,-0.017214506650841437,-0.06576511132897181,-0.059380312691696684,-0.3296373411756202,-0.2899657711854247,0.012294282206132058,0.008694957892489016,-0.020808521883744897,-0.0073478619503723865,CBRE,RealEstate,Q3-2023
-0.3754510369069219,-0.30146127593608996,-0.16754885912433157,-0.019854271005125285,-0.21169472082911836,-0.26351283081579396,-0.44665615791556923,-0.022405967311092876,-0.0907626744372202,0.09523370073920166,0.05143325858898523,-0.013128703677015586,-0.0391000798726946,-0.06451051892244161,-0.3870518573419701,-0.33124007845419234,0.011478198505681764,0.023084276504736823,-0.03120531060906903,-0.011971198761452995,CBRE,RealEstate,Q4-2023
-0.3421403756160606,-0.2552626630707596,-0.15149965018935752,-0.00402926317785304,-0.2029365649112521,-0.27689586648246906,-0.4652457532368641,0.003604281461572765,-0.09142810600313717,0.09780182359474504,0.05421772900179045,0.00700627598029622,-0.0154034399239001,-0.047491681370794216,-0.41146457304532436,-0.36851442429267045,0.029104898223604316,0.030534642843351063,-0.03737630879802974,-0.01093785146556715,CBRE,RealEstate,Q2-2024
-0.31958353959508246,-0.27932061998026286,-0.1377795554236934,-0.020472452388128583,-0.1871220425990016,-0.26968916522471015,-0.4833911456852861,0.0003381353873016543,-0.07927470699540792,0.059462038101096744,0.028666483199021334,-0.006049387040848332,-0.017598112098017468,-0.07454901691116726,-0.38976063341930395,-0.3533922292679724,0.014324998647986645,0.0254843925802908,-0.02874645630109187,-0.014733445287522589,CBRE,RealEstate,Q1-2024
-0.3554858726563115,-0.2799220361043053,-0.16252568315099175,-0.018554850892905594,-0.20887382752362135,-0.26212830777197205,-0.4594681276284285,-0.011254562260518998,-0.08726245323060593,0.07560246681791524,0.0558017028880845,-0.011550809383878232,-0.003615165459016908,-0.09291884209858949,-0.35296341674340853,-0.3399589894397083,0.03476335442398166,0.025141118896418575,-0.0008338976758404056,-0.010180422178712244,CBRE,RealEstate,Q1-2025
-0.6082335394670288,0.3406474238208463,-0.00818292052512099,0.12242777941702224,-0.06987473638779526,-0.2601786630726787,0.0964529830787579,0.21276522297761896,-0.07338162236418672,0.19613682378701738,0.08276783913409316,0.17321055517197503,0.14775191383012506,-0.028941510618093445,0.07532929739483138,0.007671702708173845,0.18757956650075178,-0.26751537490600374,-0.028872115549687005,-0.05755106507849013,AMD,Semiconductors,Q1-2023
-0.5925500000246134,0.3346712864138796,0.015154323839149659,0.11365129592994833,-0.05418699877847873,-0.25733562953657063,0.0983774982295438,0.2277968762454563,-0.061341443025532544,0.19467635620260607,0.09151550800499747,0.18411285134584895,0.16090734922392014,-0.05526875317390708,0.08629370854272038,-0.005263556383698956,0.17487731215290211,-0.36432542290954023,-0.025754564271289252,-0.055421823149454236,AMD,Semiconductors,Q2-2024
-0.5929333956590032,0.3562605948409481,0.012137610446139816,0.12797673445798985,-0.049103527834059114,-0.27146480195074607,0.09809689182448174,0.22258257619471936,-0.09149271535184797,0.20099950730404054,0.0897540122105114,0.169307130310658,0.1766548971579976,-0.04020667947604295,0.05552670973234567,0.022868900800090557,0.18299359498442624,-0.3181627801636578,-0.024578214854201735,-0.047330210486678646,AMD,Semiconductors,Q3-2024
-0.5777157702650099,0.33662233895560106,-0.002600124296791992,0.12440789456076436,-0.05148245711566696,-0.26445947578591195,0.09497377621196712,0.21081478674436652,-0.09628849911426328,0.2289776356088768,0.08632242826673622,0.1842127257077659,0.18720820200747695,-0.01905657355188567,0.08618323752344624,-0.006216910477305249,0.20090521362359962,-0.31310344498998377,-0.03711480994161798,-0.029517298611670326,AMD,Semiconductors,Q4-2024
-0.588688278460174,0.3161160148570423,0.004785504921224642,0.11684797137000719,-0.06945788940254179,-0.2625145743373306,0.10558419679782086,0.23504076905823257,-0.061300748380345535,0.2053930520829507,0.10240996918571602,0.18925751138369204,0.17807222714921958,-0.04304470469552021,0.08189350793180232,0.00022847217463812657,0.16777721658461175,-0.34851842404357325,-0.0044283421206176106,-0.02774551015181445,AMD,Semiconductors,Q1-2024
-0.5931545872001458,0.31173639784688645,0.01567858917457608,0.11127851595520591,-0.06061733247685984,-0.22009736800903978,0.10196791317647591,0.20075801976543575,-0.030182898659212764,0.13829765742360103,0.05688638639986475,0.15782337897114912,0.12997227238477013,-0.05332131303298299,0.07643599252103776,-0.0014671882570517858,0.13357601283070555,-0.3543787944194942,-0.0011160825960568786,-0.0648250431054851,AMD,Semiconductors,Q2-2023
-0.6243542668593187,0.3195399805269673,-0.006399231069255069,0.11261482381261245,-0.08213172260158516,-0.25121505279058726,0.11415194375272032,0.22530946384196754,-0.051721803193059655,0.19018488532358774,0.09784859743091846,0.18222599695141334,0.15788647160376343,-0.05441780998151216,0.0791074622643717,0.0012397747827160828,0.16702682366310484,-0.34760062897179583,-0.004253681708383458,-0.024845442074345227,AMD,Semiconductors,Q3-2023
-0.5961034926279182,0.30707612101985043,0.014226537048945945,0.11735010598484079,-0.07161470804739359,-0.2619010966962319,0.11596639996671294,0.2458000002410749,-0.05352428148442444,0.19563886672614983,0.10483912275940296,0.1943528168108406,0.1548977368613923,-0.05045304474556641,0.09109511446155771,-0.0064654759953298065,0.17455149632352165,-0.36902070266091413,0.0013161491844998743,-0.04128485398548133,AMD,Semiconductors,Q4-2023
-0.3579062533986369,-0.04548925138514013,-0.023300734906949623,-0.4354171601449753,0.05631849618458813,0.44720641407358075,-0.180731065078318,0.09699555297095731,0.22548220909939787,0.3684595119303704,-0.13248447822391365,0.32437734322906453,0.09276426156854085,-0.07830379635041927,-0.1171421627101475,0.1698599367570354,-0.055080222504366595,0.04764281108911573,-0.0011361171631873242,0.0007933826238611881,Netflix,Tech,Q2-2024
-0.36754787651636295,-0.059929226160891726,-0.018339940337197082,-0.41726802623269055,0.05915349264524693,0.42918988847972406,-0.1791271136059509,0.1102249790550787,0.21734929245069462,0.362870344824828,-0.13673542097924243,0.29755459869818185,0.10727761175839798,-0.07533591869120537,-0.11990566515925909,0.16283485844283183,-0.06106691852774985,0.05762048490023265,-0.0006760625040111791,0.003140833650974109,Netflix,Tech,Q1-2025
-0.3607660859161029,-0.06798545092767956,-0.03394976030832274,-0.4176718578018244,0.04467318864993665,0.4315664740731318,-0.16477174520365384,0.11169176906429386,0.22362455915601115,0.3639881325360143,-0.13181774272036217,0.3135510153034547,0.09793808698109054,-0.06850404446089481,-0.11842658664616335,0.17123361018916702,-0.05534122172462105,0.048227359519558116,-0.007941025594092809,-0.001268890801334323,Netflix,Tech,Q3-2024
-0.31902315730143427,-0.07683569074222735,-0.03121800192605651,-0.41429762650226404,0.04335648742420451,0.42927250445723153,-0.17349439239266667,0.11551335783955485,0.2348906439929458,0.39161575210467936,-0.1329027201872925,0.3393797694600649,0.1094816550415476,-0.08872171968977129,-0.14137740722666262,0.20456112760840764,-0.05409015211417662,0.052189522230445345,-0.0022891059387779578,0.019618947871324018,Netflix,Tech,Q4-2023
-0.3158836974558762,-0.075136490646061,-0.021089272115749964,-0.407485828804534,0.05654156833756667,0.42254903116746073,-0.17395731416223506,0.12351923215577337,0.21931939228476066,0.3696140718633878,-0.13707918513410033,0.3064691133200188,0.1146085931331248,-0.07011847720608075,-0.14563987399374118,0.2000570290564709,-0.05402298327854645,0.06322358365599735,-0.011215673299185545,0.00892605295200026,Netflix,Tech,Q4-2024
-0.45770297324486053,-0.11981391817019375,0.014110742570679612,-0.38339993204332656,0.014608456175184463,0.39482155307401606,-0.10087179691447457,0.1572399672889308,0.14525379354650683,0.24223474512105198,-0.08624427566221395,0.16577280174168724,0.03994946119590223,-0.02975957373599288,-0.06013552310410366,0.07699756388156216,0.02745985158052119,0.008356180151674041,0.014869989056749779,-0.002079762247722549,Netflix,Tech,Q3-2023
-0.32876472874033047,-0.09194396545582327,-0.021265016472497934,-0.40571045646621356,0.04165642917635871,0.416467836168326,-0.16523731455211121,0.12367202373882485,0.23148208317144187,0.3785115491975835,-0.12662131087364775,0.3339971159426705,0.11802382696710369,-0.08134486484501574,-0.1436859329379833,0.20580456950555434,-0.061688272280841415,0.06306623923492702,-0.001923206072303671,0.0018915145840472378,Netflix,Tech,Q1-2024
-0.5367141200132274,0.37521521809868325,0.03253831238414076,0.05372939350159313,0.03725171929177307,-0.1598773422245202,0.03457640021794795,0.10472439074784913,-0.10648515553128236,0.13897578030807511,0.06294412405484413,0.06423620978446194,0.0919064319498839,0.04776431130773808,0.10002350833010958,-0.020610629405543784,0.17322631202857597,0.3443807350978846,-0.013934553662104564,0.12265834078135669,Nvidia,Semiconductors,Q1-2023
-0.5020506465580562,0.48607124461585843,0.04978432076657616,0.044383557842546016,0.06655702088551606,-0.16179057874918604,-0.0009488471806367192,0.027541911596539147,-0.17049950458862342,0.14052072081727035,0.04739616569986879,0.008048704208644722,0.10765496148927112,0.06620932580828566,0.0838818079783321,-0.00881270496835044,0.18569019874939363,0.4817757138092011,-0.01692163136285921,0.07306189002338229,Nvidia,Semiconductors,Q1-2024
-0.4549395091749681,0.29066803401953556,0.035827766549239796,0.08278558724906956,0.018670443276763468,-0.1763349209248317,0.03858112404664947,0.14544373478474631,-0.08536448274002462,0.14293147738523282,0.08046820737905808,0.11525677944094291,0.0903246250939134,0.039970133713373886,0.07592671261663149,0.008287231491499226,0.17964613349512235,0.36156258164800764,-0.0022979852123110457,0.1679702706770331,Nvidia,Semiconductors,Q2-2023
-0.5154456870394304,0.505175670860398,0.06395990494612605,0.027298292759903784,0.07508756751640154,-0.12942302099686634,-0.007125156418804807,0.0009114331415595053,-0.13156330410072442,0.09319316404761742,0.023149100093277426,-0.006939970159613628,0.05789741951344712,0.032681190494076445,0.10267001788305533,-0.048084390906099526,0.11078443579968705,0.41215374554324613,-0.012099547039709817,0.06684912917894148,Nvidia,Semiconductors,Q3-2024
-0.5229986839865766,0.43499569221908546,0.05183291126791204,0.023935278679967645,0.057351782112381136,-0.13187740568315268,0.007700194305276383,0.03103744925288971,-0.1301987744381717,0.11471046758803857,0.05867428809773605,0.005985746793333063,0.05471213139698854,0.021859542280497274,0.11323656921614361,-0.034333749982797854,0.16637986393121265,0.4636607886721369,-0.012505524657575469,0.1099129838580768,Nvidia,Semiconductors,Q4-2024
-0.5552708249150156,0.4942902144436355,0.05049642469619787,0.027612479641141777,0.07466064759859951,-0.13138853904059536,-0.004086393385830329,0.000536066541684334,-0.15041062176398504,0.09085676818350369,0.0318715582418724,-0.02257887188533935,0.08195172980589091,0.03830542305040157,0.05882412453711622,0.015693182462516723,0.15267056405907004,0.4233333908392527,-0.007232519852390562,0.051189762114517735,Nvidia,Semiconductors,Q4-2023
-0.5131483601374969,0.42562033843261915,0.041076773177923735,0.06363700580654563,0.049348690970687656,-0.17813870262928358,0.017812296774955005,0.08923381069616335,-0.14542337321155757,0.14038628326666439,0.06328620821579542,0.046012529426806344,0.09133721217920349,0.03984437215258947,0.08256007726569231,0.0013733559468375785,0.19897397780772477,0.4593872470739135,-0.007714014925849182,0.10423814242293698,Nvidia,Semiconductors,Q3-2023
-0.502417877676368,0.47047396839516,0.04679562016205988,0.05408573999347432,0.05637507302948759,-0.1683108219668961,0.00551050460695141,0.040079242763964566,-0.16088619703108442,0.16319070727498888,0.06263003297026888,0.026844601284411216,0.11344784197590647,0.053643265923427545,0.10596211822439686,-0.027168317981997942,0.18286448538118594,0.460839557404341,-0.024681992673733395,0.10998069550885903,Nvidia,Semiconductors,Q2-2024
-0.35584921474386205,-0.0020517514561506694,0.03444440353554677,0.112251250609163,-0.06599689246533445,-0.06679390193403245,0.12579532058502457,0.17843448606898094,0.23419021958882272,-0.11869085832416704,0.08584998940219965,0.0057548111338601,-0.17151675201816077,-0.36278832833656016,-0.026897055191129126,0.03782638295375013,-0.08949486721580559,0.0609268626539024,-0.03385466988899826,0.03988975865152269,ASML,Semiconductors,Q4-2023
-0.3865194973271274,-0.05186739521548168,0.0764720474107427,0.0806178280261925,-0.13709185250315875,-0.03717124103195954,0.17474754160873554,0.20052629570567473,0.3415167317872765,-0.11959903612109703,0.18114060306935204,-0.013161304953674461,-0.2606851809023792,-0.5379090455551072,0.04124996858092301,-0.021446620354776888,-0.08214984745683837,0.12584257625285766,-0.030038948980692412,-0.021204909372958658,ASML,Semiconductors,Q3-2023
-0.3893694708418622,-0.031433762219615156,0.011944786650799835,0.029040751312015122,-0.11382154839251969,-0.026030622723633573,0.16521597528467358,0.19743134333270418,0.2649672798240465,-0.12793846826548189,0.19860128516589381,2.7296303000045357e-05,-0.2552005540139081,-0.5440027402353136,0.04518221382623168,-0.007521984380612053,-0.05823960327222518,0.0972131140692264,-0.027872273450664217,-0.03688554203057839,ASML,Semiconductors,Q3-2024
-0.46603433287428686,-0.021204909407459522,0.010642564743440858,0.03683656939079288,-0.1020917134839887,-0.029839160677149694,0.15830212940327915,0.18907094591598608,0.24168450154074742,-0.12386482301345969,0.17949338820225966,-0.003754894093348877,-0.20423908188145837,-0.48799428242309434,0.036756889840281436,-0.002700082341491667,-0.04020041411390425,0.031033647994133842,-0.047498827571479586,0.00028320617564439626,ASML,Semiconductors,Q4-2024
-0.3400750816594231,-0.03049737162277409,0.04520019765231352,0.04199822400171155,-0.106806932686869,-0.02559714344406379,0.15793076928948024,0.1946058268114432,0.29141095818901747,-0.11927223544493858,0.18907730317969812,-0.010780730014832745,-0.25413594962137154,-0.5425804758350244,0.05727960852139287,-0.02779539608036026,-0.08590513513604232,0.1349040525778194,-0.04410815191753251,-0.03664613882762952,ASML,Semiconductors,Q1-2024
-0.4660343328742868,-0.02120490940745955,0.010642564743440903,0.03683656939079291,-0.10209171348398867,-0.029839160677149746,0.15830212940327915,0.1890709459159861,0.24168450154074736,-0.12386482301345964,0.17949338820225957,-0.0037548940933487727,-0.20423908188145823,-0.487994282423094,0.03675688984028127,-0.0027000823414916175,-0.040200414113904195,0.03103364799413371,-0.04749882757147953,0.00028320617564425715,ASML,Semiconductors,Q2-2024
-0.44293769436886615,-0.044134272151865106,0.059889381228727806,0.05137770354303908,-0.12650572299985843,-0.035056178175160296,0.17311190844910163,0.18811547265022804,0.28102023224053324,-0.10227228336966397,0.18477771282970853,-0.01455638797088825,-0.21829399494281926,-0.4500888343890536,0.040526669334684386,-0.011862908478538539,-0.046399509262832206,0.08389035849326644,-0.019250368416299412,0.0011471535312210608,ASML,Semiconductors,Q2-2023
-0.4012954833262806,-0.08141120608035299,0.03868898631296897,0.03129488078698174,-0.1412142097733122,-0.02612751499581812,0.1605052065206914,0.1836228566521099,0.29781922921891524,-0.12452857119574075,0.1903740416789116,-0.014695844242797329,-0.21826533866008319,-0.5109067348150179,0.05853697758802117,-0.037121534134977464,-0.05309928349684187,0.12309748850743363,-0.008422697086421902,-0.067786441366601,ASML,Semiconductors,Q1-2023
