SVD_1,SVD_2,SVD_3,SVD_4,SVD_5,SVD_6,SVD_7,SVD_8,SVD_9,SVD_10,SVD_11,SVD_12,SVD_13,SVD_14,SVD_15,SVD_16,SVD_17,SVD_18,SVD_19,SVD_20,Company,Sector,Quarter
0.3263734501815072,-0.34604357564629856,0.07276900172191815,0.49058412619658287,0.17368457180758914,0.5013336527159389,-0.3221290607024745,-0.26537567926557254,-0.09171922599601631,0.029854506647966274,-0.06405169353858922,-0.03364464365529231,0.0021435744757560375,-0.0304214030663799,-0.00920109970613053,0.013977203027886465,0.0015591075283686675,0.005011285613014976,-0.003849019407156111,-0.00421288756024791,Delta,Airlines,Q1-2024
0.3282641196251416,-0.3295533269035051,0.057016138062302026,0.4994704100349973,0.1677624336173476,0.5016886813770297,-0.3312895852959915,-0.2709117583070628,-0.11446530112815309,0.03853454980511059,-0.06725543326653981,-0.033662433156964024,0.0056013586324548635,-0.03173371809595125,-0.009203213565982457,0.014924641417904297,4.5997984754865095e-05,0.0045941314490148735,-0.007600502136086087,-0.006567680639523704,Delta,Airlines,Q4-2023
0.30824092518791085,-0.33524113875408723,0.06953059303057973,0.4943094631482905,0.17265786304944714,0.5037670938918103,-0.3256864949793902,-0.27351419365586455,-0.09932154610162354,0.033034140495704425,-0.06255352426212717,-0.02880995230403897,0.0034284987287992405,-0.032461907399496795,-0.008552131260202014,0.01472268831447799,-0.005162799395144563,0.014600627360971645,-0.01072960358680696,-0.006202603874795223,Delta,Airlines,Q3-2023
0.3004917940640605,-0.33406302342610156,0.06273482052504081,0.4891135020266695,0.16648918890696981,0.5189930201589227,-0.3135032306463648,-0.2830067851620724,-0.1080892065902911,0.03960225645147429,-0.07145191735219507,-0.03977944361603969,0.0018584494376372711,-0.035228234633948134,-0.00864802962550292,0.01894442142554943,0.003186429564064856,0.0072634359029901206,-0.0043385579915042344,-0.0029286610335509107,Delta,Airlines,Q2-2023
0.30685689895502805,-0.329425432367376,0.07010435812464637,0.4902219747252462,0.1721879208330891,0.5077716908075584,-0.3280859184500947,-0.27030691989643174,-0.0977566024987356,0.037937453043245604,-0.06363343328704833,-0.024469507466907653,0.0003679541608685832,-0.03025934442431229,-0.012524369192683796,0.012864617899659384,0.0037856256805476026,0.007001764499909216,-0.00549484391271803,-0.003623342215343357,Delta,Airlines,Q2-2024
0.35221647774494524,-0.3299304073543701,0.058918264011747365,0.4912539798894465,0.1603901723510706,0.47873453499424073,-0.3013856346428369,-0.2619872486174597,-0.10688193526262317,0.03712518068565189,-0.06131855031222167,-0.03970641976940635,0.013207143660088846,-0.029589091391542227,-0.01789876047307116,0.021429925213163042,0.008901250395407592,0.005742781611335113,-0.018008814517440422,-0.0003732304746520669,Delta,Airlines,Q4-2024
0.3229682498107198,-0.33551487274990555,0.06569003159012556,0.4864528754557532,0.17000864445702946,0.507194703515571,-0.3184215996662928,-0.27301476161385524,-0.09940275571698798,0.03187884580541196,-0.06101455473986801,-0.03603488404210876,-0.0014009392127945308,-0.02694599226502193,-0.012305034355470373,0.00930344760654099,-0.002846948164008603,0.007923905362902332,-0.004275999698512372,-0.0046278321509851585,Delta,Airlines,Q1-2023
0.3207601376209379,-0.33014451189130456,0.06725322380811544,0.5086668625940778,0.1647322625011743,0.49837729370476125,-0.3206398497084142,-0.28053267707191143,-0.10479927904066157,0.048449843809444955,-0.06100572797609989,-0.03483761714725717,0.004485823720317921,-0.018792412525811774,-0.013391147625935546,0.013013848732279246,0.009465264029554584,0.006334132143634696,-0.007184548826164776,-0.0007621162050282811,Delta,Airlines,Q3-2024
0.5436008547367961,0.2628828165618472,0.10378774504230032,-0.19797304678355704,0.033282086338634366,0.19380226866137149,-0.005149428567410552,0.11276126125640494,-0.059517489650716696,0.04177375554032865,-0.10790910266857655,-0.013526383354371094,-0.04350058703090395,-0.14869638441034846,-0.014215085036915485,-0.042385000034921155,0.47260143655807835,0.0016690220062063387,0.037219770920304304,-0.004034480689515968,Intel,Semiconductors,Q2-2023
0.5219741178839425,0.29112840091998726,0.12204891044521851,-0.19259457504134453,0.03750728415418514,0.17971396600810116,-0.007039059188281781,0.08075047929094187,-0.06386450394983617,0.030725505001580625,-0.13163405979768877,0.013191299889398897,-0.04304421731549103,-0.14614868497500344,-0.03645350337144807,-0.03276891520829186,0.5299514508105145,-0.001984356763937327,0.048126130048528296,-0.008521538817248878,Intel,Semiconductors,Q3-2023
0.5352150602521037,0.2764586031345181,0.14081266152165017,-0.20733351733997327,0.022255310067777128,0.19137428148207067,-0.005403232348919094,0.107829409537507,-0.09922550835693561,0.041990156407691756,-0.1197333830415631,-0.006228054559184279,-0.04755470116133786,-0.19024717426867674,-0.03810292637589802,-0.03315063845880668,0.538499769639358,0.02622661633455759,0.057477554920452534,-0.025622571657599947,Intel,Semiconductors,Q4-2023
0.4608399915720016,0.18979273190207,0.11988629571623796,-0.20723270438491467,0.004880185618072131,0.1741922271002622,-0.014496158734564479,0.11232160051638523,-0.11600257203578278,0.020643809084999614,-0.12883653011161458,-0.02037305125007031,-0.028029210811167517,-0.151567656865846,-0.04708292611131655,-0.042626779960504735,0.5857374018737419,0.04396210095263218,0.05114284089102253,-0.04472508251747638,Intel,Semiconductors,Q1-2024
