SVD_1,SVD_2,SVD_3,SVD_4,SVD_5,SVD_6,SVD_7,SVD_8,SVD_9,SVD_10,SVD_11,SVD_12,SVD_13,SVD_14,SVD_15,SVD_16,SVD_17,SVD_18,SVD_19,SVD_20,Company,Sector,Quarter
0.43945462488365966,-0.1756050669685118,0.020131904482290672,-0.12162922832751266,0.1113632964837848,0.019450181787097558,0.025318903082792527,-0.3170224769436634,-0.1881686164121879,0.4120651601686463,-0.15357725284467655,0.28226459385308267,0.3912712154140031,0.02837441084615906,-0.09948293264449268,0.08443702554132053,-0.014541986047334593,-0.06382758893080834,0.01587176016612455,0.03865144397691276,3M,ConsumerGoods,Q1-2023
0.44498797569900456,-0.2106804970424997,-0.005231316752185254,-0.13650276095872893,0.1605353673980394,0.0059406875840756395,0.04910364819401971,-0.27584524317081366,-0.20979926346204741,0.4078707539050528,-0.15239062853200605,0.2835124386821692,0.37779535161030114,0.0246072723159507,-0.11852928830861614,0.09299214155527591,0.001132921072491264,-0.016530447593507195,0.033659843476294714,0.032218485321622255,3M,ConsumerGoods,Q1-2024
0.4107447443561675,-0.18561350830241766,0.00852847746614184,-0.14575394636207176,0.1558533729544066,0.022048170932285796,0.014610030202619083,-0.3106553407867558,-0.19741163349128651,0.4223872548144449,-0.15919197655865436,0.30303572459328854,0.38532453788557947,0.019225621043313487,-0.09177370468245802,0.09112609467024586,0.011997809627483702,-0.04469251824724853,0.04241773828172983,0.023665910394481716,3M,ConsumerGoods,Q2-2023
0.5218357533386762,-0.21154548671000037,-0.05290506522504165,-0.09559828969219666,0.05205169425459884,-0.0013057468112011544,-0.008184657638967079,-0.2331529121979466,-0.19037403500926411,0.3380045247161457,-0.07708008009510856,0.21612764551435495,0.28340463865746307,0.021209342154403378,-0.0778101491587396,0.07295941597505279,0.02027692415867116,0.002450405652110814,0.04540696080654042,-0.030242434299658668,3M,ConsumerGoods,Q2-2024
0.42589696306954417,-0.1875431396308973,-0.0027587746159218754,-0.12313050280302866,0.11939054116151569,0.015181765988529152,0.013720638844684928,-0.31770059219027846,-0.19969430913751374,0.4401488777168759,-0.15726882509943677,0.29634683815550367,0.4056037834736205,0.02720639238665658,-0.11140331111892725,0.0970165810957886,0.02739269356173767,-0.033468934450967644,0.04563308383751883,0.021644766028688065,3M,ConsumerGoods,Q3-2023
0.578112967022787,-0.21997800609385884,-0.055266731705224566,-0.05139882547073326,-0.021783482305173074,-0.00788821560946663,-0.037956326489977175,-0.2675431652975714,-0.14013542856086897,0.2975260336198572,-0.022213524756360667,0.15843756736855177,0.2517888919174244,-0.0005331616992005487,-0.09374500808051134,0.07218629945019508,-0.011056304577339181,0.00011604175822357284,0.05487322223804687,-0.07770287361135016,3M,ConsumerGoods,Q3-2024
0.39332987382212337,-0.19460552235002945,-0.0016218560642162856,-0.13317229582974305,0.16955201125558345,-0.005668260658187734,0.03511298452118841,-0.25135167340754466,-0.19086316083440483,0.39449477420762646,-0.15825845653984516,0.286055177348283,0.37860686541149136,0.032134288974458025,-0.09186378425245628,0.07557993751352042,0.011157709917742795,-0.02600760914873537,0.020573328444207287,0.049620323724285216,3M,ConsumerGoods,Q4-2023
0.5489562462640518,-0.22498580945472127,-0.05387504648246601,-0.09233158072033937,0.005994556131318245,0.019982247394724005,0.005417662691855524,-0.259372484028209,-0.14992101585617743,0.3332015678192924,-0.04674551788560851,0.19701677252237088,0.2490132236428118,-0.023412669231585515,-0.08355344801382551,0.06492596552723186,-0.05821657715143311,-0.0012110705051919975,0.04205193497847815,-0.043667655089991105,3M,ConsumerGoods,Q4-2024
0.6319103778726599,0.34277539274319646,-0.03327656256195262,-0.19294141651671848,-0.026796780603334944,0.2346447352460301,-0.07930026578484103,-0.17464224696886946,0.16292413614931245,-0.11299885296386643,0.13167701978309507,0.2112244372317414,-0.14614422418256232,0.09458257959962038,-0.20233372437557204,0.10945596629823642,0.013716565880895759,0.21540690105932192,-0.023281779567452095,0.059876538814538895,AMD,Semiconductors,Q1-2023
0.6362866195832858,0.32849993503971764,-0.01574280107199152,-0.17771524213966408,-0.027165575843454415,0.2354767049294026,-0.09333134887058857,-0.18755216690769652,0.15897833729014052,-0.11755074463910721,0.15388785071279806,0.21036798228250497,-0.178325845808111,0.11355782915357332,-0.18910858745574177,0.08473750980191688,0.010272113149136576,0.275816382760167,0.002497334401733714,0.016463490471516077,AMD,Semiconductors,Q1-2024
0.6243229542775912,0.32132174524165413,-0.001343001873298315,-0.15959273835140764,-0.017925835042618212,0.18567392330221275,-0.09987247137413258,-0.16403873684422837,0.10447310088951305,-0.054892783684398636,0.09168980849135004,0.15154651661757265,-0.1517101819485109,0.05045922446756966,-0.14601069117450213,0.05540204183564612,0.025855271984420457,0.32913390702794026,0.017710167332491165,0.10236157657673554,AMD,Semiconductors,Q2-2023
0.6273999845612345,0.3492961681587948,-0.004005598447390456,-0.17007144344522462,-0.01005294689900857,0.22803112318601604,-0.08701269160618684,-0.18080700558811355,0.15195460512652617,-0.10549624381928194,0.14421953610913701,0.19521478915052587,-0.1766195572204391,0.0798043320090845,-0.20071381924835505,0.08068510989886578,0.009522465596889185,0.29519894736611474,-0.023897012985544613,0.05573121485770332,AMD,Semiconductors,Q2-2024
0.6627752080791058,0.3261948804577031,-0.029293721618595014,-0.17435793411077666,-0.045718221606978436,0.21927828255803333,-0.1062813697007277,-0.18023908121997495,0.14692397925299697,-0.09966158245856169,0.15000837096406572,0.19047507552475454,-0.17112273365289848,0.087979553126236,-0.188063749606798,0.08727354711915007,0.007370647950020785,0.2857033964464138,0.0034426392425844408,0.007556209725178137,AMD,Semiconductors,Q3-2023
0.6288630860736882,0.3744893101089824,-0.010675156146303533,-0.18862599086653553,0.00045165251276750736,0.24071433002592837,-0.07688904484723451,-0.16707771011927244,0.18335443623001307,-0.12365984510178256,0.13351525577857212,0.18790609256067467,-0.16695966483024602,0.10582947240995262,-0.18152606448846853,0.13272144364016805,0.011219138469398609,0.22513978530438988,-0.019690926632372877,0.05498006275224121,AMD,Semiconductors,Q3-2024
0.6291301701789141,0.3089421408803994,-0.004489658381692351,-0.17661463150005435,-0.0296177949861588,0.22825914716891516,-0.11008097064202825,-0.20432408133066174,0.1508235654418292,-0.09600837113105039,0.16152793820290473,0.2094582591077638,-0.17141140411596445,0.08612045543586885,-0.20907335495515542,0.07331661836611336,0.014473343946590222,0.307211044010396,0.008813784846649995,0.055923539661579015,AMD,Semiconductors,Q4-2023
0.6059746284721929,0.347699721664858,-0.024989057049868132,-0.18260112708194806,-0.004344110542096511,0.23829328091383603,-0.0692550252338037,-0.15663286107241783,0.18566369591860202,-0.14433573925363138,0.13704421391848268,0.23454189046667182,-0.16668376424100567,0.12971496551181066,-0.2307962628509508,0.09367617039546107,0.006490881925653424,0.24464325068696965,-0.04646311345202272,0.044034029555326044,AMD,Semiconductors,Q4-2024
0.33117589820270565,-0.28934339935413844,0.6406097544299431,0.020024417641494215,-0.06714723479878719,-0.06882745106972527,0.129579051524637,0.13405818307905104,0.43400671165454635,0.23442009126398244,0.09171388405264787,0.043239444762764395,-0.04500396720277635,-0.04331137225567585,0.030530601911723097,-0.011357298256619262,0.06826553444871622,0.005225220708195605,-0.002374237207238839,0.003175472863769377,AmericanAirlines,Airlines,Q1-2023
