SVD_1,SVD_2,SVD_3,SVD_4,SVD_5,SVD_6,SVD_7,SVD_8,SVD_9,SVD_10,SVD_11,SVD_12,SVD_13,SVD_14,SVD_15,SVD_16,SVD_17,SVD_18,SVD_19,SVD_20,Company,Sector,Quarter
-0.43945462488366316,-0.1756050669685063,0.020131904482293465,-0.12162922832749612,0.11136329648378639,-0.019450181787065392,0.02531890308279391,-0.3170224769436301,0.18816861641207183,0.41206516016824557,0.15357725284518622,-0.28226459385293173,0.39127121541416193,-0.028374410844966495,0.09948293264404803,-0.08443702554438882,0.014541986056213386,-0.06382758894411703,0.01587176016220079,-0.03865144401212822,3M,ConsumerGoods,Q1-2023
-0.4449879756990085,-0.21068049704249564,-0.005231316752186266,-0.13650276095872108,0.16053536739803645,-0.005940687584030727,0.049103648193982545,-0.27584524317081266,0.2097992634621273,0.4078707539048435,0.15239062853184487,-0.28351243868256865,0.37779535160941585,-0.024607272316803437,0.11852928830989808,-0.09299214155250891,-0.0011329210618612265,-0.016530447588399704,0.03365984343274707,-0.032218484975377985,3M,ConsumerGoods,Q1-2024
-0.41074474435617103,-0.1856135083024145,0.008528477466152084,-0.1457539463620802,0.1558533729543539,-0.022048170932262384,0.014610030202622817,-0.3106553407867416,0.19741163349110774,0.42238725481434375,0.1591919765581492,-0.30303572459320594,0.38532453788517645,-0.019225621043803886,0.091773704683437,-0.09112609466519264,-0.011997809623130207,-0.044692518250254235,0.042417738351805276,-0.023665910187202245,3M,ConsumerGoods,Q2-2023
-0.5218357533386802,-0.21154548670999426,-0.052905065225041334,-0.09559828969219789,0.052051694254616775,0.0013057468112062205,-0.008184657638997284,-0.2331529121979715,0.19037403500926312,0.33800452471577136,0.07708008009509566,-0.2161276455137589,0.28340463865768684,-0.02120934215395651,0.07781014915936182,-0.07295941597603697,-0.020276924159778345,0.00245040563850259,0.045406960790782123,0.03024243403099783,3M,ConsumerGoods,Q2-2024
-0.4258969630695481,-0.18754313963089433,-0.0027587746159284847,-0.12313050280305207,0.11939054116149528,-0.015181765988619254,0.013720638844681853,-0.31770059219027724,0.19969430913753028,0.4401488777177925,0.15726882509958912,-0.2963468381563664,0.40560378347548254,-0.02720639238696111,0.11140331111818062,-0.09701658109962183,-0.027392693579238736,-0.033468934412997954,0.045633083872187716,-0.02164476613279981,3M,ConsumerGoods,Q3-2023
-0.5781129670227917,-0.21997800609385318,-0.05526673170522594,-0.0513988254707417,-0.021783482305166278,0.007888215609451093,-0.03795632648997334,-0.26754316529758304,0.14013542856087519,0.29752603362005553,0.02221352475644843,-0.1584375673686946,0.25178889191783077,0.0005331616993267699,0.09374500808017397,-0.07218629945064797,0.01105630457449731,0.00011604176186116797,0.054873222237700615,0.07770287362894016,3M,ConsumerGoods,Q3-2024
-0.3933298738221271,-0.19460552235002482,-0.001621856064219558,-0.13317229582974438,0.1695520112556349,0.005668260658206695,0.03511298452118038,-0.2513516734075948,0.1908631608345357,0.39449477420734985,0.1582584565398228,-0.28605517734751745,0.3786068654105092,-0.03213428897450137,0.09186378425187948,-0.07557993751276712,-0.011157709916730032,-0.026007609171911264,0.020573328393505726,-0.049620323829916296,3M,ConsumerGoods,Q4-2023
-0.5489562462640567,-0.2249858094547156,-0.05387504648246543,-0.09233158072031303,0.00599455613133682,-0.019982247394715918,0.005417662691861381,-0.2593724840281452,0.1499210158562169,0.3332015678193132,0.04674551788628397,-0.1970167725223418,0.24901322364224138,0.02341266923206897,0.08355344801194925,-0.06492596553147324,0.0582165771490749,-0.0012110705061257098,0.04205193496038379,0.04366765503633479,3M,ConsumerGoods,Q4-2024
-0.6319103778726535,0.34277539274320434,-0.03327656256196597,-0.19294141651672744,-0.02679678060327397,-0.23464473524608753,-0.07930026578485957,-0.17464224696898115,-0.1629241361489252,-0.11299885296342095,-0.13167701978328933,-0.21122443723159837,-0.14614422418335737,-0.09458257959849152,0.20233372437331248,-0.10945596629803846,-0.013716565890509189,0.21540690103928878,-0.023281779653553172,-0.05987653964986555,AMD,Semiconductors,Q1-2023
-0.6362866195832789,0.32849993503972535,-0.015742801071987274,-0.1777152421396807,-0.027165575843642487,-0.23547670492939748,-0.0933313488704335,-0.18755216690773624,-0.1589783372905058,-0.11755074463862986,-0.1538878507146976,-0.21036798228200226,-0.17832584580951807,-0.11355782915767168,0.189108587457506,-0.08473750979004391,-0.01027211314077506,0.2758163827380916,0.0024973345418288196,-0.016463489828783498,AMD,Semiconductors,Q1-2024
-0.6243229542775852,0.3213217452416641,-0.0013430018732938748,-0.159592738351464,-0.017925835042626403,-0.1856739233021258,-0.09987247137419321,-0.16403873684447376,-0.10447310088944388,-0.054892783684951825,-0.09168980849431808,-0.15154651661681656,-0.15171018195074476,-0.050459224470880824,0.14601069117778281,-0.055402041812187997,-0.0258552719612656,0.329133906993937,0.01771016731076836,-0.10236157632139001,AMD,Semiconductors,Q2-2023
-0.6273999845612274,0.3492961681587999,-0.004005598447388106,-0.1700714434451804,-0.01005294689901817,-0.2280311231861608,-0.08701269160609408,-0.18080700558789162,-0.15195460512680534,-0.1054962438191308,-0.14421953610631275,-0.19521478914901735,-0.17661955721685219,-0.07980433200432197,0.20071381924420223,-0.08068510992687013,-0.009522465645018177,0.2951989473564258,-0.02389701291725192,-0.055731216051121774,AMD,Semiconductors,Q2-2024
