PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,Company,Quarter,Sector
0.40643240234638983,-0.0012334095617441499,-0.15937565475380963,-0.019514651736972217,0.18252360408438298,-0.09808247251329451,-0.18157114267599733,0.07450055371851158,-0.07527445196461185,0.09886403593668905,0.14472041933408059,-0.13987899688099728,0.05236447145876666,-0.14631489197252578,0.04858204193954691,-0.016475571488708884,0.3359607787805738,0.027156679924449055,0.09853940525926524,-0.0165810118297974,amd,Q2-2023,Semiconductors
0.43320457499610143,0.0026957222511230466,-0.16999439883679066,-0.010030014868619914,0.22486986707228354,-0.08497742958693355,-0.2028737545530191,0.11039711348299923,-0.13730046367690488,0.15181106051662066,0.18448597942141293,-0.1619968366082227,0.08201625522735342,-0.2008852972559087,0.07371768795228834,-0.030880198507483834,0.30180965837593304,-0.014693395605859598,0.04981395377135913,-0.03810700346602788,amd,Q2-2024,Semiconductors
0.4267886868302148,-0.03658604918923011,-0.1740028867641235,-0.0467247022120585,0.21647770125074575,-0.1041988304755831,-0.20311743771793023,0.10891500085887243,-0.12939175959534377,0.1559141983734578,0.17806658488053687,-0.1552897887092688,0.09029827258878634,-0.18828131718499042,0.07916128451222698,-0.03649220692480571,0.2972131891790008,0.009732905675994517,0.007321080976426672,-0.006019420122104659,amd,Q3-2023,Semiconductors
0.45781187461934997,0.0018424060255147366,-0.18868418364552753,0.0014562358676433165,0.23757284516078656,-0.07480216572324103,-0.19327662159967693,0.14054482672747856,-0.15759349468798986,0.14118532326516534,0.17891855360145895,-0.15434745624061813,0.10773367913196708,-0.1811783636779728,0.12718157916818496,-0.022161522494187676,0.23225257695559065,-0.013106475917290465,0.05019000720632018,-0.003396734245804476,amd,Q3-2024,Semiconductors
0.39657973760221404,-0.007841633190182287,-0.17633237275129537,-0.030905563394199073,0.22489934749152127,-0.10786113571289543,-0.2269221967375383,0.10710070489722806,-0.12902960655952844,0.16994546339090913,0.1968477197226748,-0.15526917937792173,0.08844414850619194,-0.20936190404374608,0.0657085943871824,-0.029116241631702577,0.31637162420725606,0.016812621303889025,0.05304507539774025,0.008525545771550042,amd,Q4-2023,Semiconductors
0.4269203578371165,-0.011399286264460065,-0.18272550358801848,-0.0018193732727399346,0.2360867548142067,-0.06733607825094982,-0.18118837720987205,0.14013967473014224,-0.18117082279967595,0.14621836484665912,0.2244823910779141,-0.15195436733229264,0.1317712855601311,-0.23075342454811312,0.08827005478373827,-0.026806995195745857,0.24933896312029702,-0.037954003940374466,0.036868625848868845,0.019732598582037394,amd,Q4-2024,Semiconductors
-0.32934140749002444,0.5330706960350037,0.02392721819642106,-0.1194885598651306,-0.09160456685657557,0.13343752993115413,0.02980287838320892,0.5011575967376299,0.2108783094341942,0.12224458592429512,0.046813489582897945,-0.04491224217049832,-0.04297590366929078,0.030335033878788057,-0.012735245047900154,0.05829295515377066,0.022562670777326654,-0.006831650840364895,0.007525798575043063,0.002747951959214221,americanairlines,Q1-2023,Airlines
-0.33386041424147517,0.5593073869884762,0.0027233795569245422,-0.1287152572555382,-0.08631128706249296,0.1707908731076501,0.014921079010986157,0.5389994520369756,0.226410411424358,0.09702004801276497,0.07540160086012374,-0.052387015350551895,-0.06886084079578297,0.04902331435663003,-0.009883429688563474,0.045321179089525106,0.00585683702182744,-0.006134219832779853,-0.004379163959600265,0.005789923653599851,americanairlines,Q1-2024,Airlines
-0.34976141003752004,0.5670010095773832,0.0016950506907671967,-0.10431582381662384,-0.08473391620887197,0.17348019306686585,0.033938512326252834,0.5087604101335724,0.2062564226685355,0.1011726344268228,0.07734837385128382,-0.04129753459503653,-0.06289404149028471,0.02636651921678158,-0.006326737532995151,0.0730050180165062,0.016094670010198774,-0.00759813112898686,-0.002493746653963983,0.005498712727182732,americanairlines,Q2-2023,Airlines
-0.32907315740314214,0.5390523728452826,-0.02606643800042139,-0.14323102605375188,-0.07234136881896445,0.19372268897654424,0.07977100710851757,0.5135607255835838,0.24414966912848687,0.1352704037041391,0.11267828495573325,-0.08722649851206378,-0.06078437650446997,0.07170394352750643,-0.018679291000352545,0.05391078784634133,-0.005697056796787852,0.022809399635011336,0.003849145573872242,-0.0011132605525080773,americanairlines,Q2-2024,Airlines
-0.34104624671450984,0.5473518962846221,0.0074334221203002865,-0.13071359720380327,-0.09720810564582667,0.13731502427038675,0.026619423963726817,0.5201966758779469,0.20935295430609535,0.10302483417865073,0.07129318766760445,-0.03468814863851276,-0.05941191759890011,0.019978957209583353,-0.0032231415997978335,0.05337226279846588,0.020418467760823667,-0.005614587218153618,0.0007455969171672987,0.004663876344372156,americanairlines,Q3-2023,Airlines
-0.31120507967644495,0.5169655163327883,-0.017806150788212717,-0.16125314580917055,-0.07759503043600008,0.18218055292026106,0.07201934149020375,0.5062863402635884,0.2623068502891003,0.15271489851347053,0.10076229282226142,-0.09175363459291004,-0.06728332708514001,0.05102548438283396,-0.020007746892939108,0.05145354371391758,0.010639811069429326,0.01603928011863145,0.0027571601835368244,-0.003969931724302298,americanairlines,Q3-2024,Airlines
-0.3372127803339826,0.5556033142844279,-0.001915320875645687,-0.12649878572561263,-0.08900910979944945,0.18073155431435262,0.022434206247676145,0.5422714252500437,0.2262288757374125,0.10877875817179927,0.07429337487638253,-0.057243250561026846,-0.0758916777959983,0.042336427706666006,-0.009445321580973137,0.04353873810615257,0.0031668711818359715,0.0020314855624923925,-0.004801485700662449,0.0020173251388288464,americanairlines,Q4-2023,Airlines
-0.33252198699661684,0.5158907061606437,-0.01282395255377762,-0.1351851109765463,-0.08267686353932256,0.1700166870017764,0.06678929495656943,0.51900856629112,0.2366448359370979,0.13538607091101207,0.09570063567613421,-0.07981159399368891,-0.06274190351030326,0.05772558164590906,-0.012764339582794009,0.06196732379842558,0.01693288131049018,0.01572434148746401,-0.0036395955713923117,-0.0004892860458474297,americanairlines,Q4-2024,Airlines
-0.05303448187397666,0.006934919462320743,-0.0575587111235912,-0.15359049878334602,0.0277615839937137,-0.25690055829178843,-0.20846892740821396,-0.2165540830378213,0.11219353304953456,0.2685854784002506,-0.2073308499955857,-0.15770151677203237,-0.40499610681290044,-0.03926508716166278,-0.09283817548254396,0.001084716104318833,-0.09768757882675046,0.01629324774242482,0.22191327632440833,0.32813504414082223,asml,Q1-2023,Semiconductors
-0.017198136119471075,0.04432020376207134,-0.06278088218871573,-0.10506665337725431,0.02463962262123172,-0.25542324490968693,-0.2145742039857487,-0.2217726775461107,0.11226984507789696,0.2856952267864408,-0.19142326343385171,-0.15900439302371647,-0.4711453096278998,-0.0018580959615515896,-0.100972736744936,0.02291307877147931,-0.12293276808628623,-0.025334882132191636,0.16207308478562552,0.33011488839790204,asml,Q1-2024,Semiconductors
-0.00010362504863651585,0.03287835284861069,-0.07705155246368058,-0.13019328655548398,0.02844062267250771,-0.2734921889078637,-0.21706666567047916,-0.20057837462103817,0.10821711598548993,0.26966921602141974,-0.1852562085966832,-0.11262771748624992,-0.39251859927229776,-0.012966998004893275,-0.04778528862838726,0.007887552759103404,-0.04957115048316191,-0.028406499305168715,-0.06654059922723864,-0.19338514246688834,asml,Q2-2023,Semiconductors
0.03528023342455971,-0.02110820159539004,-0.05581014155591617,-0.10328447461149498,0.02226223511297104,-0.24175685773688257,-0.20933182901695102,-0.161068060031537,0.12919825149267042,0.26951769104927886,-0.20249571007899836,-0.15369844020795875,-0.4161090120053247,-0.016157385218058984,-0.032724042004548884,-0.0033725976032499662,0.006578120012684733,-0.07155265408522705,-0.1405290996398,-0.4058557718764859,asml,Q2-2024,Semiconductors
-0.029520045520069125,0.0666297119507777,-0.11314408328841816,-0.128348248884535,0.02907623115950066,-0.2824631501747358,-0.22581492361838687,-0.2603905887126716,0.11775961001200434,0.270910414687255,-0.19437673072271874,-0.15013794895070467,-0.47300980106630824,0.004829615141221869,-0.071440010984231,0.003709535084215263,-0.09667643779591882,-0.018837869916309046,0.09832167893193029,0.19647324367842445,asml,Q3-2023,Semiconductors
0.005944835656975712,-0.00850954406467624,-0.04938787471845332,-0.11860851285807668,0.023566268253081946,-0.25385488854889654,-0.21536691304727712,-0.18196105540708252,0.12755869141856543,0.29759187036657536,-0.19521373420365976,-0.1518153100208978,-0.4598183921090389,-0.020842519007323097,-0.0456794800913548,0.010884445252101808,-0.06953453495127378,-0.0051915478630680766,0.1641360677277552,0.3486236747024294,asml,Q3-2024,Semiconductors
0.009859602036030465,0.045674853463718953,-0.13812183941838216,-0.026552526458176025,0.055072466240877936,-0.20106895446421752,-0.1973680026330566,-0.18778535617797157,0.12020673272947856,0.17284530432196563,-0.14020200433149727,-0.14584782009220973,-0.35680802924659133,0.09687413642447405,0.019274678421774237,0.018957326611082695,-0.06363771040289659,-0.04866071269245947,-0.22035650147189836,-0.4058253264665382,asml,Q4-2023,Semiconductors
0.03528023342455972,-0.021108201595390032,-0.05581014155591617,-0.10328447461149498,0.022262235112971072,-0.24175685773688257,-0.20933182901695108,-0.16106806003153692,0.12919825149267042,0.2695176910492787,-0.20249571007899814,-0.1536984402079587,-0.4161090120053245,-0.016157385218059227,-0.032724042004548815,-0.0033725976032499567,0.006578120012684717,-0.07155265408522693,-0.1405290996398,-0.40585577187648614,asml,Q4-2024,Semiconductors
-0.09080142719851997,-0.35082863344503734,-0.1397125139010619,-0.2091155924730873,-0.11686058871713952,-0.12032630069420354,0.16508738223978475,0.16913006232315408,-0.32177423440238334,0.26280141487001324,0.03996404905123215,0.4127970606076726,-0.06784467660581629,0.15144699001661743,0.03410467220782419,0.09780738824292128,0.01149502806612088,0.014460033509133975,-0.002369820423650018,0.0035904527833919516,blackstone,Q1-2024,Finance
-0.16486799185462628,-0.3483947815223304,-0.14889956260497123,-0.2183148739815084,-0.1396420948602114,-0.14288912502602333,0.1691830364630786,0.1601405485119771,-0.29130331842788526,0.22390854641712868,0.04837821725780875,0.37631585667839473,-0.07697510894894116,0.16405732029395603,0.02746227072121331,0.12034940237533301,0.013454755201615595,0.00937895567368858,-0.0020677001286305524,0.0007434681925395394,blackstone,Q1-2025,Finance
-0.10690339573889042,-0.3420951375729668,-0.15702242630048102,-0.2063538327932939,-0.10011277363211898,-0.11784077684642436,0.16152829112636652,0.16718605199579512,-0.34325377969482845,0.27043304337187507,0.06807349080889424,0.43214817307478853,-0.06827061094695601,0.16226261991766033,0.03479006818722637,0.093456152475895,0.013076986598620164,0.007201175407506718,-0.0166571864835746,0.005860713521087548,blackstone,Q2-2024,Finance
-0.15550384430275255,-0.35417698676542525,-0.15604859663250398,-0.22989471983948742,-0.11405352652903597,-0.13392899085024695,0.13725296161847636,0.15688053216689557,-0.3076567844339738,0.251566971759445,0.04861822829104443,0.4061740759004194,-0.078226437684438,0.15827730458677802,0.027646929675951643,0.08499963002822805,0.04346616328884578,0.029386988571427533,0.009390187203236627,0.009993566216918564,blackstone,Q3-2023,Finance
-0.12513563643535197,-0.332907209879225,-0.15816735197886903,-0.19103742061729506,-0.11179799683112661,-0.11348402852302701,0.16123736332826846,0.16406227978418295,-0.3529731937400791,0.27212862038630153,0.06760392781776081,0.4255433609946681,-0.0741518805740517,0.1683634208500547,0.03584316703942017,0.10571275974172205,0.0016794022162822026,0.014134256241981079,-0.018507131463927278,-0.004883581077531009,blackstone,Q3-2024,Finance
-0.15842891450468538,-0.3509108900601796,-0.14645177304378806,-0.22736531767733245,-0.10264061539874389,-0.11501869205547625,0.13274447197700226,0.13838415037733487,-0.3069437869190216,0.2627933128520261,0.045293785286903976,0.3976790628415997,-0.07059184551205999,0.14464083002754177,0.04094093133777041,0.09251921962193325,0.05296063245285518,0.03253903526444531,0.004793714056385808,-0.007128623291012592,blackstone,Q4-2023,Finance
-0.1162117150328363,-0.35303358676139857,-0.14921617102965512,-0.21131084890801044,-0.11284146521169756,-0.12688235666061226,0.15582736603659225,0.16718355317168954,-0.32856052415369447,0.25631658126131873,0.06701888849127174,0.41059187838698546,-0.05963304681258654,0.15829771117777394,0.024427202619272895,0.10728872683329037,0.01973879001204114,-0.012287684633886669,-0.009113762680014034,0.0011732273135384658,blackstone,Q4-2024,Finance
-0.27145525886110516,-0.19255524990862036,-0.04437831364932092,-0.14116200269573642,0.2551126698314324,0.43527862797680306,-0.03453520332013455,0.0015229312643570074,-0.0349209021964953,-0.020512132250322657,-0.0617579545801781,-0.03693992619543561,-0.03189310070546466,0.04386921456987938,-0.017525367545441706,-0.4668562820048515,-0.09343352826948056,-0.04242505631449077,0.025643048459155916,0.002678059669917148,cbre,Q1-2024,RealEstate
-0.25271055599485803,-0.23243499325160527,-0.05584177873344437,-0.17859802003640146,0.26191957658303877,0.4350362777406031,-0.024871719336932153,0.01543506850165545,-0.07289711673014762,0.019177621885720846,-0.07901258959557196,-0.04825777297398844,-0.030623899896534454,-0.015008345878384005,-0.020180661743486684,-0.4576811004887362,-0.08963402769593186,-0.02228835967881212,0.012241136542516975,0.008994951304324072,cbre,Q1-2025,RealEstate
-0.22775343040918564,-0.2236698561377649,-0.08447430327245237,-0.15865141847637243,0.2691487469895883,0.4176733241257291,-0.04215220951125014,0.01961344000436068,-0.08397858423109099,0.009474211875067652,-0.01568102534392469,-0.0014779326816989821,0.00948926932498175,0.035539440604075746,-0.004643378931033384,-0.4666294831718097,-0.10217086127806023,-0.06577590085701918,0.01699451778718285,-0.010758585485110326,cbre,Q2-2024,RealEstate
-0.26316058140345816,-0.27236528866901655,-0.07452873862587228,-0.20909005115116852,0.23689815748003698,0.3836224190092602,-0.0082556037797325,0.02102606504194433,-0.08007017712901451,0.04390352152551461,-0.04869117600015304,0.04707432279715069,-0.06369894169806442,0.03968966935215191,-0.016131818959604288,-0.4140702897780623,-0.04516779416128509,-0.03851567207879557,0.015846748383738438,-0.011953716685099147,cbre,Q3-2023,RealEstate
-0.23268125912543614,-0.2424331542901755,-0.08360485714016135,-0.1953404857191099,0.2888910378797717,0.43160584866509466,-0.0480260207576173,0.024290802944439926,-0.10607030971197035,0.03496352727029511,-0.025134569901454726,-0.005588174126108032,-0.0336007185500616,-0.02742196955783734,-0.030310001201792187,-0.38364048251872196,-0.07893062852210717,-0.05329723757445129,-0.012171434360479693,-0.017425176843379277,cbre,Q3-2024,RealEstate
-0.2641613089774876,-0.24651498125750515,-0.056789575199443464,-0.17606030018426574,0.24457872777109568,0.3784878977882503,-0.004802640075477067,0.02788841152805964,-0.07686803885039108,0.007219430361057407,-0.04068641164073052,0.023092249250574785,-0.04853025347123164,0.0595946108337627,-0.0012595910135228968,-0.4310987590882214,-0.070169606590837,-0.0428315756145764,0.023463717311977196,-0.012823522716380325,cbre,Q4-2023,RealEstate
-0.208600811010016,-0.24004861234678343,-0.07568107998254955,-0.17046764119111027,0.2835775680778827,0.43265209503088636,-0.06309570924463148,0.017144930067270418,-0.10968853290774037,0.04490119505917475,-0.018060691286242207,0.017471860470438333,-0.010026811775086908,-0.017565672640089285,-0.01022971320771513,-0.40032943107093627,-0.06116427052411201,-0.07500591801011894,-0.0029337485754251913,-0.0020040952061352413,cbre,Q4-2024,RealEstate
-0.18180763395701305,-0.3939779160008157,-0.27473368968600076,-0.08037253032229454,-0.22691599898084008,-0.23094318042685533,0.15477125964051414,0.12399671348560101,0.09062590578622716,-0.2977626834185366,0.06418644924142058,-0.19008172779551324,0.04299953722565585,-0.014802122292381084,-0.004043405365346871,0.023169772980764336,-0.011966497818672562,-0.2567473264664402,0.0071057546532051746,0.024829970878608262,citigroup,Q1-2024,Finance
-0.1768148766242876,-0.39140943578921095,-0.2668919603476342,-0.08112468982040369,-0.21202695338592908,-0.21001354700767116,0.13668724866643825,0.11558309081080485,0.08864120726723719,-0.26388880946426185,0.05220686632612519,-0.1808513837206546,0.04251807508937659,-0.029899376177091142,2.216789190668405e-05,0.01140255695648522,-0.0061366459764667525,-0.2222597258853786,0.010520817250155731,0.02647749537463723,citigroup,Q1-2025,Finance
-0.17002723031326003,-0.34741931229377543,-0.24881871677870215,-0.07189203209904461,-0.21944729193212728,-0.22179688849844276,0.1231784387374901,0.10312209524783782,0.11955881577699304,-0.2615518839254938,0.036350721498533724,-0.15196262398016017,0.017204611124523223,-0.008352554592418964,-0.010324785944992265,0.0275292621027989,-0.02350319791127259,-0.3046162283580794,-0.01787780435362268,0.0033212313495582808,citigroup,Q2-2024,Finance
-0.1823940900868732,-0.37027718704327156,-0.24572180972866223,-0.09751622193894204,-0.19990698759040826,-0.20842902854850587,0.1204378257877986,0.11033603732495956,0.09481058814583275,-0.28145452464424475,0.06248243767581099,-0.18270253738871384,0.05821532538691622,-0.021744689049565575,-0.003722902154392287,0.013341595567273962,0.010949538293949033,-0.24625428924818077,-0.018085828983616926,0.033628167410385025,citigroup,Q3-2023,Finance
-0.1860735739659572,-0.38370190332775256,-0.2722492430808308,-0.08235090157685299,-0.22791029695251142,-0.23388664630192568,0.14742574265748773,0.1155390826880044,0.09694364236772908,-0.27424405109574096,0.0567711461421206,-0.1587690319860679,0.02678628826690932,-0.0001319192871973917,0.001756255261745175,0.03634766466831084,-0.009840199802760246,-0.29420264010861,-0.002760727202154521,0.0005934316763826157,citigroup,Q3-2024,Finance
-0.16783472727820922,-0.35329761230709,-0.2610903756729522,-0.062441185644992465,-0.2128536338235952,-0.22161094209317697,0.11487546927694925,0.09921516085050473,0.13673633219133383,-0.31820641745619904,0.06491460644424421,-0.18620422793265143,0.04989559682322832,-0.013918688255568676,0.0037155358973956424,0.02091123331305143,0.01036046810136361,-0.3315830513431692,-0.013167230494186137,0.02752622076896003,citigroup,Q4-2023,Finance
-0.1597941379276245,-0.3330846059825836,-0.24980877430998924,-0.060417987235260456,-0.21726390996062686,-0.2139429592842146,0.13100876078049753,0.10234600640091458,0.12394570342911906,-0.2867077755429748,0.03373989539942995,-0.17778762329022196,0.018058696565672876,0.006734076577417344,0.003126881375800094,0.02826153902134578,-0.0172161801218221,-0.33920311914842605,-0.027627123112570855,-0.0012489893748184944,citigroup,Q4-2024,Finance
-0.26821303273879793,-0.19485151147322197,-0.03130245385317726,-0.11726244902129668,0.2799014676348442,0.5110410380994291,-0.04189309795033503,-0.1663917554419708,-0.0756369937814632,-0.13193672580660792,-0.1537857638386268,-0.11148823064669013,-0.050702051607546345,-0.09235483925347183,-0.027863756081236306,0.4451249321327641,0.07999865975408972,0.0036365366021777973,-0.0034859589540526086,0.005479900309795937,cushmanwakefield,Q1-2024,RealEstate
-0.2801693953414969,-0.20918086807272196,-0.06985870064422156,-0.10466051460520595,0.27310843958793185,0.5462742162700731,-0.02541118771576779,-0.16424758679826956,-0.06297657612006594,-0.12036228144655901,-0.15086770783894604,-0.08179745457936267,-0.0625884667654181,-0.08912086877228342,-0.011578093289060757,0.37946196236423396,0.06602306451588073,-0.034011402804877834,8.302169375961634e-05,0.019485698884264883,cushmanwakefield,Q1-2025,RealEstate
-0.2718703309144042,-0.2249233895547599,-0.048594596029011866,-0.12513980500741806,0.28124946579708,0.5368309704899176,-0.028525115848304056,-0.1581152158186038,-0.0802321011034505,-0.11999014876101614,-0.15142247229732414,-0.0762177644354459,-0.05636728928457721,-0.07584587909227714,-0.010546034265030748,0.3915382033841071,0.07418225679203612,-0.03165791288890691,-0.001127695848637551,0.007593003273086646,cushmanwakefield,Q2-2024,RealEstate
-0.19692233684262983,-0.23040238895594245,-0.06888763311932088,-0.05369841152807542,0.026410057009125916,0.1494731326515724,-0.05020892469551473,-0.040653614015015535,0.04010558778658148,0.018392562937456867,-0.004214770104699541,0.03330517443968391,-0.06292082631167514,-0.032984523565924684,-0.017518706865477428,0.04779499699344774,0.10460204744463308,-0.02374029148625858,0.008541238367085442,-0.031490995835308795,cushmanwakefield,Q3-2023,RealEstate
-0.2741930664071403,-0.21686831623825578,-0.026574155906277375,-0.12254546071909472,0.2634023945206569,0.5088340316165456,-0.026717524000918143,-0.17267882895994444,-0.05992519902977573,-0.10901475862226943,-0.1598670734473214,-0.0759999726295048,-0.06525743976265433,-0.08103924085962304,-0.016900358770200734,0.4228412738330681,0.07411311367702719,0.024978726324368795,-0.019115906801514652,-0.0030523484524340957,cushmanwakefield,Q3-2024,RealEstate
-0.2803967773439068,-0.19744952338327007,-0.04475736305121811,-0.0667402880205498,0.24588768011255752,0.5034680095907802,-0.03166418917744821,-0.1476572474830562,-0.07742697268144896,-0.12752835753616862,-0.12477070119571722,-0.06525395960513516,-0.048109859693062404,-0.05345283756512182,-0.03578969186631749,0.4002465037538845,0.0825397449173309,0.01173031236875388,0.0055454567051653,-0.005177666462158917,cushmanwakefield,Q4-2023,RealEstate
-0.2759173674258223,-0.19576573363276298,-0.04529109431824821,-0.08983769887225743,0.2744156018002107,0.5298918057077036,-0.023833659940174307,-0.1703563767284389,-0.06595048258406876,-0.14399556408166864,-0.15695546660383788,-0.06443943377008586,-0.03858240749542919,-0.053462645091084476,-0.007268024689894257,0.4165779048587774,0.045096554376360266,0.0027033304286134406,-0.01009962545418056,0.008275448900407193,cushmanwakefield,Q4-2024,RealEstate
-0.2967488251032764,0.02854793067853174,0.4250081910964169,0.06783276102756566,0.597675461924402,-0.3215755847014411,0.26534460800208254,0.006103915018950666,0.04073642053768772,-0.07209969640459543,0.055551102562956735,0.022070321042964306,0.009059747432796772,0.006428356448090002,0.006474702558471015,-1.2389428184037198e-05,0.004859043979322625,-0.006749344139659195,-0.003589144087040157,0.0037329772483321614,delta,Q1-2023,Airlines
-0.30684991468117145,0.033920578020902356,0.43501606276214144,0.0695068505221667,0.5920592682678029,-0.3279595291249126,0.2588168523198113,0.018184936559629876,0.039827498631863946,-0.07992918690650253,0.05481405872424684,0.02613661402131739,0.004704298226967879,0.011807156799284466,0.0063339248242441325,0.009582877664163186,0.008707644597614894,-0.0024390798037636553,-0.0025417534765657577,0.0015809484675939583,delta,Q1-2024,Airlines
-0.3042530491371171,0.027939513955924332,0.42460803979062306,0.06496524682627319,0.6085930095409426,-0.31294392550033545,0.27521492457476227,-0.00856484790331259,0.03772260731573728,-0.07971174809391576,0.06666043313846215,0.02256899780147903,0.007055391545561184,0.014509511503344133,0.010478958002126799,0.011780062830762583,0.004537936811335365,-0.0018584381715254729,0.004673446805547757,0.004533659246008181,delta,Q2-2023,Airlines
-0.2975488555246497,0.03563026075165835,0.43329469728737185,0.07222008789366005,0.5960738798433821,-0.33442841843381615,0.2595818495284434,0.014620773726625964,0.02738932291334006,-0.07846408783456563,0.048516442812529995,0.029485841786825583,0.008074169291043638,0.01632118645936882,0.005231915930107629,0.006479665262159768,0.00800364280483336,-0.002345424693812426,-0.0035381569505237185,-0.0004949721093098902,delta,Q2-2024,Airlines
-0.3017307227651129,0.032566244159188254,0.43679537020320097,0.06404817786884555,0.5949768602568747,-0.33103917906959524,0.2641750626932294,0.0075663054814141,0.0388560884478901,-0.0743496419466662,0.051231399543120046,0.03154171594082931,0.008566286804262996,0.005020984848962493,0.01033946556480171,0.014500631080327526,-0.004853588575535214,-0.008751316026540041,-0.003714812903512284,0.001368738814274495,delta,Q3-2023,Airlines
-0.2918612287481572,0.030505907296196438,0.4501784989518488,0.05385291639210397,0.5913153944347807,-0.3258033791607911,0.2740970201254969,-0.0005005714818921837,0.022909154445760086,-0.0715677732388783,0.06407993684627523,0.017467042184594012,-0.011032755541492037,0.01823951532290598,0.004649702412521256,2.624316209751615e-05,0.005406614615810989,-0.005771629551703803,0.0015295365907760838,-0.002750998398899812,delta,Q3-2024,Airlines
